Bigram,Name,SumWeights,Holders
"('DUK', 'NEE')","('Duke Energy Corp', 'NextEra Energy Inc')",1.593,"[('XLU', 0.256), ('IDU', 0.226), ('VPU', 0.222), ('FUTY', 0.211), ('UTSL', 0.195)]"
"('DLR', 'EQIX')","('Digital Realty Trust Inc', 'Equinix Inc')",1.588,"[('VPN', 0.214), ('SRVR', 0.199), ('ICF', 0.133), ('FPRO', 0.128), ('XLRE', 0.122)]"
"('AAPL', 'PG')","('Apple Inc', 'Procter & Gamble Co')",1.5830000000000002,"[('HLAL', 0.186), ('IOO', 0.143), ('QDF', 0.109), ('SPHQ', 0.102), ('USMC', 0.091)]"
"('KO', 'PG')","('Coca-Cola Co', 'Procter & Gamble Co')",1.5710000000000002,"[('XLP', 0.254), ('VDC', 0.226), ('FSTA', 0.224), ('IECS', 0.193), ('IYK', 0.169)]"
"('00700', 'BABA')","('Tencent Holdings Ltd', 'Alibaba Group Holding Ltd ADR')",1.5700000000000003,"[('GXC', 0.238), ('KWEB', 0.209), ('FDNI', 0.16), ('EWEB', 0.156), ('EMQQ', 0.155)]"
"('DLR', 'PLD')","('Digital Realty Trust Inc', 'Prologis Inc')",1.566,"[('FPRO', 0.148), ('XLRE', 0.139), ('RWR', 0.137), ('ICF', 0.13), ('BBRE', 0.117)]"
"('AMZN', 'BABA')","('Amazon.com Inc', 'Alibaba Group Holding Ltd ADR')",1.5629999999999997,"[('ONLN', 0.368), ('CLIX', 0.358), ('KNGS', 0.205), ('FNGS', 0.2), ('PNQI', 0.136)]"
"('T', 'VZ')","('AT&T Inc', 'Verizon Communications Inc')",1.5589999999999997,"[('IYZ', 0.255), ('FDL', 0.172), ('GBLO', 0.096), ('DURA', 0.09), ('XLC', 0.087)]"
"('MA', 'V')","('Mastercard Inc Class A', 'Visa Inc Class A')",1.5479999999999998,"[('IYG', 0.175), ('IPAY', 0.116), ('IYF', 0.108), ('PALC', 0.089), ('SPHQ', 0.083)]"
"('00939', '2330.TW')","('China Construction Bank Corp Class H', 'Taiwan Semiconductor Manufacturing Co Ltd')",1.5470000000000002,"[('AIA', 0.144), ('EMSG', 0.124), ('RFEM', 0.086), ('AAXJ', 0.083), ('PBEE', 0.083)]"
"('PEP', 'PG')","('PepsiCo Inc', 'Procter & Gamble Co')",1.5300000000000002,"[('XLP', 0.252), ('VDC', 0.219), ('FSTA', 0.217), ('IECS', 0.182), ('IYK', 0.168)]"
"('DIS', 'FB')","('The Walt Disney Co', 'Facebook Inc A')",1.5230000000000001,"[('XLC', 0.281), ('VOX', 0.227), ('FCOM', 0.226), ('IXP', 0.206), ('JHCS', 0.129)]"
"('ROG', 'ULVR.L')","('Roche Holding AG', 'Unilever PLC')",1.523,"[('HDEF', 0.103), ('IQDG', 0.091), ('IHDG', 0.089), ('HDAW', 0.088), ('IDHQ', 0.078)]"
"('AMZN', 'JNJ')","('Amazon.com Inc', 'Johnson & Johnson')",1.5220000000000005,"[('TMFC', 0.104), ('IOO', 0.102), ('VIRS', 0.096), ('XOUT', 0.084), ('ESG', 0.073)]"
"('GOOGL', 'NFLX')","('Alphabet Inc A', 'Netflix Inc')",1.5159999999999998,"[('FNGS', 0.2), ('IXP', 0.173), ('XLC', 0.163), ('VOX', 0.158), ('FCOM', 0.157)]"
"('00939', '09988')","('China Construction Bank Corp Class H', 'Alibaba Group Holding Ltd Ordinary Shares')",1.5040000000000004,"[('MCHI', 0.155), ('AIA', 0.134), ('KALL', 0.115), ('EMSG', 0.105), ('CN', 0.101)]"
"('JPM', 'TSLA')","('JPMorgan Chase & Co', 'Tesla Inc')",1.5019999999999998,"[('MTUM', 0.102), ('ESG', 0.054), ('PALC', 0.049), ('XLG', 0.049), ('MMTM', 0.042)]"
"('AMZN', 'MCD')","('Amazon.com Inc', ""McDonald's Corp"")",1.496,"[('XLY', 0.27), ('VCR', 0.26), ('FDIS', 0.259), ('IEDI', 0.193), ('WANT', 0.17)]"
"('HYLB', 'USHY')","('Xtrackers USD High Yield Corpor', 'iShares Broad USD High Yield Co')",1.495,"[('WBIT', 0.79), ('DFHY', 0.37), ('WBII', 0.335)]"
"('QQQ', 'XLK')","('Invesco QQQ Trust, Series 1', 'SPDR Select Sector Fund - Techn')",1.493,"[('QPX', 0.693), ('QPT', 0.406), ('AESR', 0.199), ('SECT', 0.195)]"
"('BAC', 'WFC')","('Bank of America Corp', 'Wells Fargo & Co')",1.4859999999999998,"[('KBWB', 0.163), ('IYG', 0.122), ('XLF', 0.121), ('DFNL', 0.107), ('FNCL', 0.101)]"
"('AMZN', 'TGT')","('Amazon.com Inc', 'Target Corp')",1.475,"[('XLY', 0.256), ('FDIS', 0.25), ('VCR', 0.25), ('RTH', 0.248), ('IEDI', 0.202)]"
"('BRK.B', 'WFC')","('Berkshire Hathaway Inc Class B', 'Wells Fargo & Co')",1.4589999999999999,"[('XLF', 0.174), ('DUSA', 0.142), ('DFNL', 0.12), ('FAS', 0.12), ('VFH', 0.114)]"
"('IEFA', 'IVV')","('iShares Core MSCI EAFE ETF', 'iShares Core S&P 500 ETF')",1.437,"[('ROMO', 0.999), ('FFSG', 0.438)]"
"('NEE', 'SO')","('NextEra Energy Inc', 'Southern Co')",1.437,"[('XLU', 0.244), ('IDU', 0.213), ('VPU', 0.212), ('FUTY', 0.2), ('UTSL', 0.185)]"
"('ASML', 'SAP.DE')","('ASML Holding NV ADR', 'SAP SE')",1.435,"[('FEZ', 0.125), ('IDHQ', 0.087), ('HEZU', 0.086), ('EZU', 0.082), ('DBEZ', 0.066)]"
"('VWO', 'ZNM21')","('Vanguard FTSE Emerging Markets ', '10 Year Treasury Note Future June 21')",1.434,"[('RPAR', 1.434)]"
"('XLC', 'XLK')","('The Communication Services Sele', 'SPDR Select Sector Fund - Techn')",1.421,"[('XLSR', 0.486), ('SSUS', 0.377), ('LCR', 0.194), ('EQL', 0.184), ('AESR', 0.18)]"
"('PLD', 'SPG')","('Prologis Inc', 'Simon Property Group Inc')",1.4180000000000001,"[('XLRE', 0.14), ('RWR', 0.138), ('ICF', 0.128), ('BBRE', 0.118), ('FRI', 0.118)]"
"('MRK', 'PFE')","('Merck & Co Inc', 'Pfizer Inc')",1.417,"[('IHE', 0.236), ('IEIH', 0.118), ('PJP', 0.111), ('FDL', 0.107), ('PPH', 0.102)]"
"('AVB', 'PLD')","('AvalonBay Communities Inc', 'Prologis Inc')",1.4140000000000001,"[('REIT', 0.177), ('XLRE', 0.125), ('RWR', 0.123), ('ICF', 0.116), ('BBRE', 0.105)]"
"('PLD', 'WELL')","('Prologis Inc', 'Welltower Inc')",1.412,"[('FPRO', 0.131), ('XLRE', 0.131), ('RWR', 0.129), ('ICF', 0.122), ('BBRE', 0.11)]"
"('CVX', 'EOG')","('Chevron Corp', 'EOG Resources Inc')",1.408,"[('XLE', 0.245), ('IYE', 0.222), ('VDE', 0.206), ('FENY', 0.205), ('NANR', 0.145)]"
"('SLB', 'XOM')","('Schlumberger Ltd', 'Exxon Mobil Corp')",1.404,"[('XLE', 0.281), ('IYE', 0.275), ('FENY', 0.256), ('VDE', 0.255), ('ERX', 0.214)]"
"('GLDM', 'VTI')","('SPDR Gold MiniShares Trust', 'Vanguard Total Stock Market ETF')",1.4,"[('RPAR', 1.4)]"
"('ABBV', 'PFE')","('AbbVie Inc', 'Pfizer Inc')",1.3960000000000001,"[('FDL', 0.123), ('IEIH', 0.122), ('PJP', 0.107), ('DHS', 0.105), ('WBIY', 0.105)]"
"('PG', 'PM')","('Procter & Gamble Co', 'Philip Morris International Inc')",1.3940000000000001,"[('XLP', 0.201), ('VDC', 0.184), ('FSTA', 0.182), ('IYK', 0.152), ('IECS', 0.129)]"
"('CMCSA', 'FB')","('Comcast Corp Class A', 'Facebook Inc A')",1.387,"[('XLC', 0.282), ('VOX', 0.213), ('FCOM', 0.212), ('IXP', 0.208), ('JHCS', 0.137)]"
"('HD', 'TSLA')","('The Home Depot Inc', 'Tesla Inc')",1.3860000000000001,"[('XLY', 0.23), ('VCR', 0.157), ('FDIS', 0.155), ('WANT', 0.138), ('RXI', 0.128)]"
"('INTC', 'NVDA')","('Intel Corp', 'NVIDIA Corp')",1.3610000000000002,"[('USD', 0.247), ('SOXQ', 0.169), ('SOXX', 0.162), ('SMH', 0.149), ('SOXL', 0.127)]"
"('SAP.DE', 'SIE.DE')","('SAP SE', 'Siemens AG')",1.3539999999999999,"[('DAX', 0.184), ('FLGR', 0.174), ('HEWG', 0.174), ('EWG', 0.167), ('DBGR', 0.158)]"
"('C', 'JPM')","('Citigroup Inc', 'JPMorgan Chase & Co')",1.3539999999999996,"[('FTXO', 0.157), ('KBWB', 0.157), ('IYG', 0.151), ('XLF', 0.15), ('VFH', 0.124)]"
"('AGPXX', 'GCG22')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Gold Future Feb 22')",1.353,"[('DGL', 0.735), ('DBP', 0.618)]"
"('005930.KS', '09988')","('Samsung Electronics Co Ltd', 'Alibaba Group Holding Ltd Ordinary Shares')",1.3499999999999999,"[('AIA', 0.222), ('BKEM', 0.104), ('XSOE', 0.101), ('AAXJ', 0.099), ('EEMA', 0.097)]"
"('BAR', 'ZNM21')","('GraniteShares Gold Trust', '10 Year Treasury Note Future June 21')",1.347,"[('RPAR', 1.347)]"
"('AMT', 'DLR')","('American Tower Corp', 'Digital Realty Trust Inc')",1.339,"[('VPN', 0.223), ('SRVR', 0.194), ('XLRE', 0.176), ('ICF', 0.133), ('IYR', 0.122)]"
"('AGPXX', 'HOLD')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'AdvisorShares North Square McKe')",1.339,"[('DWSH', 1.339)]"
"('KO', 'PM')","('Coca-Cola Co', 'Philip Morris International Inc')",1.3389999999999997,"[('IECS', 0.167), ('XLP', 0.144), ('VDC', 0.135), ('FSTA', 0.134), ('IYK', 0.113)]"
"('NEE', 'SRE')","('NextEra Energy Inc', 'Sempra Energy')",1.331,"[('XLU', 0.215), ('IDU', 0.188), ('VPU', 0.185), ('FUTY', 0.179), ('UTSL', 0.165)]"
"('AMT', 'PLD')","('American Tower Corp', 'Prologis Inc')",1.33,"[('XLRE', 0.225), ('ICF', 0.162), ('IYR', 0.159), ('SCHH', 0.151), ('FREL', 0.14)]"
"('IJR', 'IVV')","('iShares Core S&P Small-Cap ETF', 'iShares Core S&P 500 ETF')",1.327,"[('FFSG', 0.465), ('FFHG', 0.361), ('AOR', 0.318), ('EUCG', 0.183)]"
"('CCI', 'DLR')","('Crown Castle International Corp', 'Digital Realty Trust Inc')",1.325,"[('VPN', 0.226), ('SRVR', 0.19), ('FPRO', 0.17), ('XLRE', 0.135), ('ICF', 0.126)]"
"('ENB.TO', 'TRP.TO')","('Enbridge Inc', 'TC Energy Corp')",1.325,"[('MLPX', 0.181), ('ENFR', 0.177), ('EINC', 0.16), ('TPYP', 0.153), ('USAI', 0.143)]"
"('BRK.B', 'TSLA')","('Berkshire Hathaway Inc Class B', 'Tesla Inc')",1.3210000000000004,"[('MTUM', 0.101), ('TMFC', 0.064), ('XLG', 0.052), ('OEF', 0.043), ('SPXT', 0.04)]"
"('D', 'NEE')","('Dominion Energy Inc', 'NextEra Energy Inc')",1.319,"[('XLU', 0.237), ('IDU', 0.206), ('VPU', 0.206), ('FUTY', 0.195), ('UTSL', 0.181)]"
"('CCI', 'SBAC')","('Crown Castle International Corp', 'SBA Communications Corp')",1.315,"[('SRVR', 0.193), ('VPN', 0.184), ('FPRO', 0.169), ('PSR', 0.135), ('XLRE', 0.127)]"
"('AMT', 'SBAC')","('American Tower Corp', 'SBA Communications Corp')",1.314,"[('SRVR', 0.197), ('VPN', 0.181), ('XLRE', 0.168), ('PSR', 0.137), ('ICF', 0.126)]"
"('03690', 'BABA')","('Meituan', 'Alibaba Group Holding Ltd ADR')",1.3080000000000003,"[('KWEB', 0.173), ('EMQQ', 0.171), ('FDNI', 0.163), ('GXC', 0.161), ('EWEB', 0.157)]"
"('MSFT', 'ORCL')","('Microsoft Corp', 'Oracle Corp')",1.305,"[('IGV', 0.149), ('TDIV', 0.123), ('PSJ', 0.115), ('VSMV', 0.1), ('RFDA', 0.093)]"
"('VEA', 'ZNM21')","('Vanguard FTSE Developed Markets', '10 Year Treasury Note Future June 21')",1.296,"[('RPAR', 1.296)]"
"('00700', 'INFY.BO')","('Tencent Holdings Ltd', 'Infosys Ltd')",1.2940000000000003,"[('BKF', 0.099), ('GMF', 0.079), ('RFEM', 0.078), ('BKEM', 0.07), ('SCHE', 0.069)]"
"('XLI', 'XLK')","('SPDR Select Sector Fund - Indus', 'SPDR Select Sector Fund - Techn')",1.29,"[('XLSR', 0.578), ('SSUS', 0.326), ('AESR', 0.202), ('EQL', 0.184)]"
"('MPC', 'XOM')","('Marathon Petroleum Corp', 'Exxon Mobil Corp')",1.268,"[('XLE', 0.279), ('IYE', 0.27), ('VDE', 0.252), ('FENY', 0.251), ('ERX', 0.216)]"
"('VTI', 'VWO')","('Vanguard Total Stock Market ETF', 'Vanguard FTSE Emerging Markets ')",1.2670000000000001,"[('RPAR', 1.179), ('OCIO', 0.088)]"
"('ASML', 'ULVR.L')","('ASML Holding NV ADR', 'Unilever PLC')",1.2620000000000002,"[('HEDJ', 0.121), ('DNL', 0.089), ('IDHQ', 0.086), ('IHDG', 0.082), ('IQDG', 0.082)]"
"('AVGO', 'TXN')","('Broadcom Inc', 'Texas Instruments Inc')",1.2550000000000001,"[('FTXL', 0.157), ('SOXQ', 0.154), ('SOXX', 0.13), ('USD', 0.127), ('TDIV', 0.118)]"
"('PXD', 'XOM')","('Pioneer Natural Resources Co', 'Exxon Mobil Corp')",1.255,"[('XLE', 0.278), ('IYE', 0.269), ('VDE', 0.248), ('FENY', 0.247), ('ERX', 0.213)]"
"('JPM', 'NVDA')","('JPMorgan Chase & Co', 'NVIDIA Corp')",1.2530000000000001,"[('PALC', 0.049), ('XLG', 0.047), ('ESGA', 0.039), ('MMTM', 0.038), ('OEF', 0.038)]"
"('ALV.DE', 'SIE.DE')","('Allianz SE', 'Siemens AG')",1.2520000000000002,"[('DAX', 0.156), ('EWG', 0.14), ('HEWG', 0.137), ('DBGR', 0.132), ('FLGR', 0.132)]"
"('00700', 'NTES')","('Tencent Holdings Ltd', 'NetEase Inc ADR')",1.247,"[('CHIC', 0.192), ('KWEB', 0.153), ('CXSE', 0.144), ('GXC', 0.137), ('ESPO', 0.128)]"
"('JNJ', 'VZ')","('Johnson & Johnson', 'Verizon Communications Inc')",1.2409999999999999,"[('HDV', 0.136), ('DURA', 0.092), ('FLV', 0.091), ('DGRW', 0.084), ('OUSA', 0.082)]"
"('COP', 'EOG')","('ConocoPhillips', 'EOG Resources Inc')",1.235,"[('IEO', 0.27), ('IYE', 0.115), ('VDE', 0.102), ('FENY', 0.101), ('NANR', 0.099)]"
"('HD', 'LOW')","('The Home Depot Inc', ""Lowe's Companies Inc"")",1.225,"[('RTH', 0.165), ('XLY', 0.124), ('PKB', 0.107), ('IYC', 0.106), ('IEDI', 0.103)]"
"('NVDA', 'QCOM')","('NVIDIA Corp', 'Qualcomm Inc')",1.2249999999999999,"[('USD', 0.225), ('SOXQ', 0.175), ('SMH', 0.151), ('SOXX', 0.149), ('WUGI', 0.135)]"
"('PYPL', 'TSLA')","('PayPal Holdings Inc', 'Tesla Inc')",1.2169999999999999,"[('SPMO', 0.128), ('MTUM', 0.096), ('VEGN', 0.081), ('PWB', 0.07), ('ESGY', 0.068)]"
"('FB', 'JNJ')","('Facebook Inc A', 'Johnson & Johnson')",1.215,"[('QUAL', 0.079), ('ESG', 0.068), ('TMFC', 0.065), ('ESGG', 0.06), ('WOMN', 0.051)]"
"('AMZN', 'UNH')","('Amazon.com Inc', 'UnitedHealth Group Inc')",1.2060000000000002,"[('CACG', 0.126), ('LRGE', 0.117), ('SCHG', 0.099), ('VNSE', 0.093), ('SPXT', 0.07)]"
"('MC.PA', 'ROG')","('LVMH Moet Hennessy Louis Vuitton SE', 'Roche Holding AG')",1.204,"[('IQDG', 0.088), ('IHDG', 0.085), ('OEUR', 0.075), ('EUDG', 0.074), ('RFEU', 0.049)]"
"('DIS', 'GOOGL')","('The Walt Disney Co', 'Alphabet Inc A')",1.198,"[('IXP', 0.17), ('VOX', 0.17), ('FCOM', 0.169), ('XLC', 0.159), ('PBS', 0.108)]"
"('CVX', 'SLB')","('Chevron Corp', 'Schlumberger Ltd')",1.189,"[('XLE', 0.245), ('IYE', 0.218), ('FENY', 0.202), ('VDE', 0.201), ('ERX', 0.197)]"
"('ANGL', 'USHY')","('VanEck Fallen Angel High Yield ', 'iShares Broad USD High Yield Co')",1.187,"[('WBIT', 0.599), ('WBII', 0.307), ('DFHY', 0.281)]"
"('INFY.BO', 'RELIANCE.B')","('Infosys Ltd', 'Reliance Industries Ltd Shs Dematerialised')",1.1840000000000002,"[('PIN', 0.185), ('INDY', 0.183), ('INDA', 0.176), ('IXSE', 0.166), ('EPI', 0.129)]"
"('00700', 'NIO')","('Tencent Holdings Ltd', 'NIO Inc ADR')",1.184,"[('MCHI', 0.154), ('GXC', 0.144), ('CXSE', 0.141), ('KALL', 0.118), ('EEMO', 0.116)]"
"('AMZN', 'SBUX')","('Amazon.com Inc', 'Starbucks Corp')",1.181,"[('XLY', 0.261), ('VCR', 0.252), ('FDIS', 0.251), ('WANT', 0.163), ('IYC', 0.131)]"
"('PG', 'WMT')","('Procter & Gamble Co', 'Walmart Inc')",1.181,"[('XLP', 0.246), ('VDC', 0.221), ('FSTA', 0.22), ('KXI', 0.134), ('IEDI', 0.083)]"
"('EQIX', 'SBAC')","('Equinix Inc', 'SBA Communications Corp')",1.1800000000000002,"[('SRVR', 0.202), ('VPN', 0.171), ('FPRO', 0.127), ('ICF', 0.126), ('XLRE', 0.114)]"
"('NESN', 'ULVR.L')","('Nestle SA', 'Unilever PLC')",1.177,"[('KXI', 0.131), ('IDHQ', 0.075), ('OEUR', 0.073), ('EUDG', 0.064), ('IQLT', 0.049)]"
"('BA', 'RTX')","('Boeing Co', 'Raytheon Technologies Corp')",1.175,"[('ITA', 0.383), ('DFEN', 0.286), ('PPA', 0.137), ('XLI', 0.084), ('FIDU', 0.064)]"
"('MC.PA', 'NESN')","('LVMH Moet Hennessy Louis Vuitton SE', 'Nestle SA')",1.1749999999999998,"[('OEUR', 0.074), ('EUDG', 0.067), ('IEV', 0.053), ('BBEU', 0.051), ('DBEU', 0.05)]"
"('IJH', 'IVV')","('iShares Core S&P Mid-Cap ETF', 'iShares Core S&P 500 ETF')",1.173,"[('FFSG', 0.487), ('FFHG', 0.357), ('AOR', 0.329)]"
"('CCI', 'PLD')","('Crown Castle International Corp', 'Prologis Inc')",1.173,"[('XLRE', 0.184), ('FPRO', 0.176), ('ICF', 0.156), ('IYR', 0.125), ('SCHH', 0.123)]"
"('2330.TW', 'VALE3.SA')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Vale SA')",1.166,"[('XCEM', 0.128), ('KEMX', 0.117), ('EMXC', 0.114), ('PBEE', 0.084), ('SCHE', 0.079)]"
"('BRK.B', 'NVDA')","('Berkshire Hathaway Inc Class B', 'NVIDIA Corp')",1.1640000000000006,"[('TMFC', 0.054), ('XLG', 0.05), ('ACVF', 0.045), ('OEF', 0.041), ('FQAL', 0.039)]"
"('ZBM21', 'ZTM21')","('US Treasury Bond Future June 21', '2 Year Treasury Note Future June 21')",1.162,"[('DBEH', 0.741), ('DBMF', 0.421)]"
"('EXC', 'NEE')","('Exelon Corp', 'NextEra Energy Inc')",1.159,"[('XLU', 0.222), ('IDU', 0.192), ('VPU', 0.192), ('FUTY', 0.18), ('UTSL', 0.166)]"
"('ALV.DE', 'SAP.DE')","('Allianz SE', 'SAP SE')",1.149,"[('DAX', 0.173), ('FLGR', 0.157), ('EWG', 0.156), ('HEWG', 0.155), ('DBGR', 0.147)]"
"('KMI', 'XOM')","('Kinder Morgan Inc Class P', 'Exxon Mobil Corp')",1.149,"[('XLE', 0.275), ('IYE', 0.267), ('FENY', 0.25), ('VDE', 0.25), ('FTXN', 0.107)]"
"('ABT', 'JNJ')","('Abbott Laboratories', 'Johnson & Johnson')",1.1480000000000001,"[('XLV', 0.136), ('IYH', 0.122), ('IEHS', 0.121), ('VHT', 0.109), ('FHLC', 0.107)]"
"('AEP', 'NEE')","('American Electric Power Co Inc', 'NextEra Energy Inc')",1.148,"[('XLU', 0.218), ('IDU', 0.19), ('VPU', 0.189), ('FUTY', 0.179), ('UTSL', 0.166)]"
"('GOOGL', 'UNH')","('Alphabet Inc A', 'UnitedHealth Group Inc')",1.1460000000000001,"[('HART', 0.104), ('VNSE', 0.088), ('ACIO', 0.061), ('ADME', 0.061), ('FDLO', 0.061)]"
"('CVX', 'MPC')","('Chevron Corp', 'Marathon Petroleum Corp')",1.145,"[('XLE', 0.242), ('IYE', 0.213), ('ERX', 0.199), ('VDE', 0.198), ('FENY', 0.197)]"
"('NEE', 'PEG')","('NextEra Energy Inc', 'Public Service Enterprise Group Inc')",1.142,"[('XLU', 0.206), ('IDU', 0.178), ('VPU', 0.178), ('FUTY', 0.167), ('UTSL', 0.155)]"
"('COST', 'WMT')","('Costco Wholesale Corp', 'Walmart Inc')",1.142,"[('VDC', 0.15), ('FSTA', 0.148), ('XLP', 0.138), ('RTH', 0.133), ('IEDI', 0.106)]"
"('ASML', 'NOVN')","('ASML Holding NV ADR', 'Novartis AG')",1.141,"[('RFEU', 0.062), ('OEUR', 0.061), ('IEV', 0.05), ('RFDI', 0.047), ('BBEU', 0.046)]"
"('JPM', 'PG')","('JPMorgan Chase & Co', 'Procter & Gamble Co')",1.1409999999999998,"[('SPHQ', 0.092), ('DURA', 0.09), ('QDF', 0.066), ('VIG', 0.066), ('WKLY', 0.065)]"
"('WMB', 'XOM')","('Williams Companies Inc', 'Exxon Mobil Corp')",1.1360000000000001,"[('XLE', 0.272), ('IYE', 0.264), ('FENY', 0.246), ('VDE', 0.246), ('FTXN', 0.108)]"
"('MA', 'NVDA')","('Mastercard Inc Class A', 'NVIDIA Corp')",1.1350000000000002,"[('VNSE', 0.09), ('KOIN', 0.082), ('XLK', 0.082), ('VEGN', 0.081), ('PGRO', 0.075)]"
"('KMI', 'WMB')","('Kinder Morgan Inc Class P', 'Williams Companies Inc')",1.1300000000000001,"[('MLPX', 0.161), ('USAI', 0.144), ('TPYP', 0.142), ('FTXN', 0.14), ('EINC', 0.133)]"
"('CVX', 'PXD')","('Chevron Corp', 'Pioneer Natural Resources Co')",1.13,"[('XLE', 0.241), ('IYE', 0.212), ('ERX', 0.196), ('VDE', 0.194), ('FENY', 0.192)]"
"('VEA', 'VTI')","('Vanguard FTSE Developed Markets', 'Vanguard Total Stock Market ETF')",1.13,"[('RPAR', 1.041), ('OCIO', 0.089)]"
"('PSA', 'WELL')","('Public Storage', 'Welltower Inc')",1.1270000000000002,"[('REZ', 0.174), ('ICF', 0.097), ('XLRE', 0.086), ('RWR', 0.084), ('BBRE', 0.073)]"
"('PLD', 'TPIXX')","('Prologis Inc', 'State Street Instl Trs Pls MMkt Premier')",1.123,"[('REIT', 1.123)]"
"('XLK', 'XLY')","('SPDR Select Sector Fund - Techn', 'SPDR Select Sector Fund - Consu')",1.12,"[('SSUS', 0.367), ('AESR', 0.218), ('LCR', 0.2), ('EQL', 0.185), ('SECT', 0.15)]"
"('NOVO B', 'ROG')","('Novo Nordisk A/S B', 'Roche Holding AG')",1.1159999999999999,"[('OEUR', 0.083), ('IDHQ', 0.082), ('DNL', 0.08), ('IQLT', 0.064), ('DIVS', 0.061)]"
"('GOOGL', 'MA')","('Alphabet Inc A', 'Mastercard Inc Class A')",1.114,"[('LCG', 0.131), ('PGRO', 0.1), ('VNSE', 0.093), ('ESGY', 0.092), ('JOYY', 0.091)]"
"('CVX', 'WMB')","('Chevron Corp', 'Williams Companies Inc')",1.1139999999999999,"[('XLE', 0.235), ('IYE', 0.207), ('FENY', 0.192), ('VDE', 0.192), ('FTXN', 0.141)]"
"('CSCO', 'JNJ')","('Cisco Systems Inc', 'Johnson & Johnson')",1.1070000000000002,"[('HDV', 0.116), ('FLV', 0.094), ('DURA', 0.082), ('OUSA', 0.08), ('DGRW', 0.073)]"
"('BND', 'BNDX')","('Vanguard Total Bond Market ETF', 'Vanguard Total International Bo')",1.107,"[('BNDW', 1.0), ('GAA', 0.107)]"
"('AMD', 'NVDA')","('Advanced Micro Devices Inc', 'NVIDIA Corp')",1.106,"[('ESPO', 0.171), ('WUGI', 0.168), ('SMH', 0.15), ('SOXX', 0.141), ('SOXQ', 0.139)]"
"('EQIX', 'TPIXX')","('Equinix Inc', 'State Street Instl Trs Pls MMkt Premier')",1.104,"[('REIT', 1.104)]"
"('ANGL', 'HYLB')","('VanEck Fallen Angel High Yield ', 'Xtrackers USD High Yield Corpor')",1.103,"[('WBIT', 0.595), ('DFHY', 0.276), ('WBII', 0.232)]"
"('EQIX', 'PSA')","('Equinix Inc', 'Public Storage')",1.0999999999999999,"[('ICF', 0.138), ('XLRE', 0.126), ('BBRE', 0.107), ('FRI', 0.105), ('USRT', 0.104)]"
"('2330.TW', 'RELIANCE.B')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Reliance Industries Ltd Shs Dematerialised')",1.098,"[('EMSG', 0.125), ('KEMX', 0.121), ('EMXC', 0.114), ('AAXJ', 0.084), ('EEMA', 0.081)]"
"('DHR', 'TMO')","('Danaher Corp', 'Thermo Fisher Scientific Inc')",1.096,"[('IHI', 0.23), ('VIRS', 0.103), ('IEHS', 0.092), ('CWS', 0.084), ('XLV', 0.078)]"
"('NEE', 'XEL')","('NextEra Energy Inc', 'Xcel Energy Inc')",1.0959999999999999,"[('XLU', 0.21), ('IDU', 0.183), ('VPU', 0.182), ('FUTY', 0.172), ('UTSL', 0.159)]"
"('BAR', 'VTI')","('GraniteShares Gold Trust', 'Vanguard Total Stock Market ETF')",1.092,"[('RPAR', 1.092)]"
"('CGBU21.TO', 'ZNU21')","('10 Year Government of Canada Bond Future Sept 21', '10 Year Treasury Note Future Sept 21')",1.09,"[('KMLM', 1.09)]"
"('GLDM', 'VWO')","('SPDR Gold MiniShares Trust', 'Vanguard FTSE Emerging Markets ')",1.09,"[('RPAR', 1.09)]"
"('KO', 'PEP')","('Coca-Cola Co', 'PepsiCo Inc')",1.088,"[('IECS', 0.22), ('XLP', 0.195), ('VDC', 0.17), ('FSTA', 0.169), ('IYK', 0.13)]"
"('FGBLU21.DE', 'ZNU21')","('Euro Bund Future Sept 21', '10 Year Treasury Note Future Sept 21')",1.086,"[('KMLM', 1.086)]"
"('TPIXX', 'VTR')","('State Street Instl Trs Pls MMkt Premier', 'Ventas Inc')",1.084,"[('REIT', 1.084)]"
"('XLB', 'XLK')","('Materials Select Sector SPDR', 'SPDR Select Sector Fund - Techn')",1.083,"[('XLSR', 0.583), ('SSUS', 0.317), ('EQL', 0.183)]"
"('AVB', 'TPIXX')","('AvalonBay Communities Inc', 'State Street Instl Trs Pls MMkt Premier')",1.081,"[('REIT', 1.081)]"
"('BAC', 'C')","('Bank of America Corp', 'Citigroup Inc')",1.079,"[('KBWB', 0.158), ('IYG', 0.112), ('XLF', 0.111), ('FNCL', 0.093), ('VFH', 0.093)]"
"('FXD', 'FXR')","('First Trust Cons. Discret. Alph', 'First Trust Industrials AlphaDE')",1.0779999999999998,"[('FV', 0.408), ('FVC', 0.408), ('DALI', 0.262)]"
"('JPM', 'MS')","('JPMorgan Chase & Co', 'Morgan Stanley')",1.076,"[('IYG', 0.149), ('XLF', 0.148), ('VFH', 0.121), ('FNCL', 0.12), ('FAS', 0.101)]"
