Bigram,Name,NumAppearances,Holders
"('MDP', 'SEM')","('Meredith Corp', 'Select Medical Holdings Corp')",1,"[('CALF', 0.042)]"
"('MDP', 'SBH')","('Meredith Corp', 'Sally Beauty Holdings Inc')",1,"[('CALF', 0.041)]"
"('MDP', 'SIG')","('Meredith Corp', 'Signet Jewelers Ltd')",1,"[('CALF', 0.043)]"
"('BIG', 'MDP')","('Big Lots Inc', 'Meredith Corp')",1,"[('CALF', 0.041)]"
"('CCS', 'MDP')","('Century Communities Inc', 'Meredith Corp')",1,"[('CALF', 0.041)]"
"('ABG', 'MDP')","('Asbury Automotive Group Inc', 'Meredith Corp')",1,"[('CALF', 0.041)]"
"('ANF', 'MDP')","('Abercrombie & Fitch Co Class A', 'Meredith Corp')",1,"[('CALF', 0.043)]"
"('GPI', 'MDP')","('Group 1 Automotive Inc', 'Meredith Corp')",1,"[('CALF', 0.041)]"
"('SBH', 'SEM')","('Sally Beauty Holdings Inc', 'Select Medical Holdings Corp')",1,"[('CALF', 0.04)]"
"('SEM', 'SIG')","('Select Medical Holdings Corp', 'Signet Jewelers Ltd')",1,"[('CALF', 0.043)]"
"('AMCX', 'SEM')","('AMC Networks Inc A', 'Select Medical Holdings Corp')",1,"[('CALF', 0.041)]"
"('BIG', 'SEM')","('Big Lots Inc', 'Select Medical Holdings Corp')",1,"[('CALF', 0.04)]"
"('CCS', 'SEM')","('Century Communities Inc', 'Select Medical Holdings Corp')",1,"[('CALF', 0.041)]"
"('ANF', 'SEM')","('Abercrombie & Fitch Co Class A', 'Select Medical Holdings Corp')",1,"[('CALF', 0.042)]"
"('GPI', 'SEM')","('Group 1 Automotive Inc', 'Select Medical Holdings Corp')",1,"[('CALF', 0.04)]"
"('SBH', 'SIG')","('Sally Beauty Holdings Inc', 'Signet Jewelers Ltd')",1,"[('CALF', 0.042)]"
"('AMCX', 'SBH')","('AMC Networks Inc A', 'Sally Beauty Holdings Inc')",1,"[('CALF', 0.04)]"
"('BIG', 'SBH')","('Big Lots Inc', 'Sally Beauty Holdings Inc')",1,"[('CALF', 0.039)]"
"('CCS', 'SBH')","('Century Communities Inc', 'Sally Beauty Holdings Inc')",1,"[('CALF', 0.04)]"
"('ABG', 'SBH')","('Asbury Automotive Group Inc', 'Sally Beauty Holdings Inc')",1,"[('CALF', 0.039)]"
"('ANF', 'SBH')","('Abercrombie & Fitch Co Class A', 'Sally Beauty Holdings Inc')",1,"[('CALF', 0.041)]"
"('GPI', 'SBH')","('Group 1 Automotive Inc', 'Sally Beauty Holdings Inc')",1,"[('CALF', 0.039)]"
"('AMCX', 'SIG')","('AMC Networks Inc A', 'Signet Jewelers Ltd')",1,"[('CALF', 0.043)]"
"('BIG', 'SIG')","('Big Lots Inc', 'Signet Jewelers Ltd')",1,"[('CALF', 0.041)]"
"('CCS', 'SIG')","('Century Communities Inc', 'Signet Jewelers Ltd')",1,"[('CALF', 0.042)]"
"('ANF', 'SIG')","('Abercrombie & Fitch Co Class A', 'Signet Jewelers Ltd')",1,"[('CALF', 0.044)]"
"('GPI', 'SIG')","('Group 1 Automotive Inc', 'Signet Jewelers Ltd')",1,"[('CALF', 0.042)]"
"('AMCX', 'BIG')","('AMC Networks Inc A', 'Big Lots Inc')",1,"[('CALF', 0.04)]"
"('AMCX', 'CCS')","('AMC Networks Inc A', 'Century Communities Inc')",1,"[('CALF', 0.041)]"
"('ABG', 'AMCX')","('Asbury Automotive Group Inc', 'AMC Networks Inc A')",1,"[('CALF', 0.041)]"
"('AMCX', 'ANF')","('AMC Networks Inc A', 'Abercrombie & Fitch Co Class A')",1,"[('CALF', 0.043)]"
"('AMCX', 'GPI')","('AMC Networks Inc A', 'Group 1 Automotive Inc')",1,"[('CALF', 0.041)]"
"('ABG', 'BIG')","('Asbury Automotive Group Inc', 'Big Lots Inc')",1,"[('CALF', 0.039)]"
"('ANF', 'BIG')","('Abercrombie & Fitch Co Class A', 'Big Lots Inc')",1,"[('CALF', 0.041)]"
"('BIG', 'GPI')","('Big Lots Inc', 'Group 1 Automotive Inc')",1,"[('CALF', 0.039)]"
"('ABG', 'CCS')","('Asbury Automotive Group Inc', 'Century Communities Inc')",1,"[('CALF', 0.04)]"
"('ANF', 'CCS')","('Abercrombie & Fitch Co Class A', 'Century Communities Inc')",1,"[('CALF', 0.042)]"
"('CCS', 'GPI')","('Century Communities Inc', 'Group 1 Automotive Inc')",1,"[('CALF', 0.04)]"
"('ABG', 'ANF')","('Asbury Automotive Group Inc', 'Abercrombie & Fitch Co Class A')",1,"[('CALF', 0.042)]"
"('ABG', 'GPI')","('Asbury Automotive Group Inc', 'Group 1 Automotive Inc')",1,"[('CALF', 0.04)]"
"('ANF', 'GPI')","('Abercrombie & Fitch Co Class A', 'Group 1 Automotive Inc')",1,"[('CALF', 0.042)]"
"('00175', 'TM')","('Geely Automobile Holdings Ltd', 'Toyota Motor Corp ADR')",1,"[('CARZ', 0.129)]"
"('00175', '7267')","('Geely Automobile Holdings Ltd', 'Honda Motor Co Ltd')",1,"[('CARZ', 0.088)]"
"('000270.KS', '00175')","('Kia Corp', 'Geely Automobile Holdings Ltd')",1,"[('CARZ', 0.088)]"
"('00175', 'F')","('Geely Automobile Holdings Ltd', 'Ford Motor Co')",1,"[('CARZ', 0.088)]"
"('00175', 'GM')","('Geely Automobile Holdings Ltd', 'General Motors Co')",1,"[('CARZ', 0.125)]"
"('00175', 'DAI.DE')","('Geely Automobile Holdings Ltd', 'Daimler AG')",1,"[('CARZ', 0.122)]"
"('00175', '01211')","('Geely Automobile Holdings Ltd', 'BYD Co Ltd Class H')",1,"[('CARZ', 0.098)]"
"('00175', 'VOW3.DE')","('Geely Automobile Holdings Ltd', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.118)]"
"('000270.KS', 'TM')","('Kia Corp', 'Toyota Motor Corp ADR')",1,"[('CARZ', 0.121)]"
"('F', 'TM')","('Ford Motor Co', 'Toyota Motor Corp ADR')",1,"[('CARZ', 0.121)]"
"('GM', 'TM')","('General Motors Co', 'Toyota Motor Corp ADR')",1,"[('CARZ', 0.159)]"
"('01211', 'TM')","('BYD Co Ltd Class H', 'Toyota Motor Corp ADR')",1,"[('CARZ', 0.131)]"
"('000270.KS', '7267')","('Kia Corp', 'Honda Motor Co Ltd')",1,"[('CARZ', 0.08)]"
"('7267', 'F')","('Honda Motor Co Ltd', 'Ford Motor Co')",1,"[('CARZ', 0.08)]"
"('7267', 'GM')","('Honda Motor Co Ltd', 'General Motors Co')",1,"[('CARZ', 0.118)]"
"('01211', '7267')","('BYD Co Ltd Class H', 'Honda Motor Co Ltd')",1,"[('CARZ', 0.09)]"
"('7267', 'VOW3.DE')","('Honda Motor Co Ltd', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.11)]"
"('000270.KS', 'TSLA')","('Kia Corp', 'Tesla Inc')",1,"[('CARZ', 0.124)]"
"('F', 'TSLA')","('Ford Motor Co', 'Tesla Inc')",1,"[('CARZ', 0.124)]"
"('01211', 'TSLA')","('BYD Co Ltd Class H', 'Tesla Inc')",1,"[('CARZ', 0.134)]"
"('TSLA', 'VOW3.DE')","('Tesla Inc', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.154)]"
"('000270.KS', 'F')","('Kia Corp', 'Ford Motor Co')",1,"[('CARZ', 0.08)]"
"('000270.KS', 'GM')","('Kia Corp', 'General Motors Co')",1,"[('CARZ', 0.117)]"
"('000270.KS', 'DAI.DE')","('Kia Corp', 'Daimler AG')",1,"[('CARZ', 0.114)]"
"('000270.KS', '01211')","('Kia Corp', 'BYD Co Ltd Class H')",1,"[('CARZ', 0.09)]"
"('000270.KS', 'VOW3.DE')","('Kia Corp', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.11)]"
"('DAI.DE', 'F')","('Daimler AG', 'Ford Motor Co')",1,"[('CARZ', 0.114)]"
"('01211', 'F')","('BYD Co Ltd Class H', 'Ford Motor Co')",1,"[('CARZ', 0.089)]"
"('F', 'VOW3.DE')","('Ford Motor Co', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.109)]"
"('DAI.DE', 'GM')","('Daimler AG', 'General Motors Co')",1,"[('CARZ', 0.152)]"
"('01211', 'GM')","('BYD Co Ltd Class H', 'General Motors Co')",1,"[('CARZ', 0.127)]"
"('GM', 'VOW3.DE')","('General Motors Co', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.147)]"
"('01211', 'DAI.DE')","('BYD Co Ltd Class H', 'Daimler AG')",1,"[('CARZ', 0.124)]"
"('DAI.DE', 'VOW3.DE')","('Daimler AG', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.144)]"
"('01211', 'VOW3.DE')","('BYD Co Ltd Class H', 'Volkswagen AG Participating Preferred')",1,"[('CARZ', 0.119)]"
"('ACN', 'XOM')","('Accenture PLC Class A', 'Exxon Mobil Corp')",1,"[('CCOR', 0.052)]"
"('MS', 'XOM')","('Morgan Stanley', 'Exxon Mobil Corp')",1,"[('CCOR', 0.058)]"
"('WM', 'XOM')","('Waste Management Inc', 'Exxon Mobil Corp')",1,"[('CCOR', 0.053)]"
"('NSC', 'XOM')","('Norfolk Southern Corp', 'Exxon Mobil Corp')",1,"[('CCOR', 0.055)]"
"('ACN', 'NSC')","('Accenture PLC Class A', 'Norfolk Southern Corp')",1,"[('CCOR', 0.054)]"
"('JNJ', 'NSC')","('Johnson & Johnson', 'Norfolk Southern Corp')",1,"[('CCOR', 0.054)]"
"('MS', 'WM')","('Morgan Stanley', 'Waste Management Inc')",1,"[('CCOR', 0.058)]"
"('MS', 'NSC')","('Morgan Stanley', 'Norfolk Southern Corp')",1,"[('CCOR', 0.06)]"
"('MS', 'UNH')","('Morgan Stanley', 'UnitedHealth Group Inc')",1,"[('CCOR', 0.057)]"
"('GOOGL', 'MS')","('Alphabet Inc A', 'Morgan Stanley')",1,"[('CCOR', 0.062)]"
"('NSC', 'WM')","('Norfolk Southern Corp', 'Waste Management Inc')",1,"[('CCOR', 0.055)]"
"('JPM', 'WM')","('JPMorgan Chase & Co', 'Waste Management Inc')",1,"[('CCOR', 0.06)]"
"('UNH', 'WM')","('UnitedHealth Group Inc', 'Waste Management Inc')",1,"[('CCOR', 0.052)]"
"('GOOGL', 'WM')","('Alphabet Inc A', 'Waste Management Inc')",1,"[('CCOR', 0.057)]"
"('JPM', 'NSC')","('JPMorgan Chase & Co', 'Norfolk Southern Corp')",1,"[('CCOR', 0.062)]"
"('NSC', 'UNH')","('Norfolk Southern Corp', 'UnitedHealth Group Inc')",1,"[('CCOR', 0.054)]"
"('MSFT', 'NSC')","('Microsoft Corp', 'Norfolk Southern Corp')",1,"[('CCOR', 0.055)]"
"('GOOGL', 'NSC')","('Alphabet Inc A', 'Norfolk Southern Corp')",1,"[('CCOR', 0.058)]"
"('CMS', 'VZ')","('CMS Energy Corp', 'Verizon Communications Inc')",1,"[('CDL', 0.03)]"
"('AEP', 'VZ')","('American Electric Power Co Inc', 'Verizon Communications Inc')",1,"[('CDL', 0.03)]"
"('VZ', 'WEC')","('Verizon Communications Inc', 'WEC Energy Group Inc')",1,"[('CDL', 0.03)]"
"('LNT', 'VZ')","('Alliant Energy Corp', 'Verizon Communications Inc')",1,"[('CDL', 0.031)]"
"('BX', 'VZ')","('Blackstone Group Inc', 'Verizon Communications Inc')",1,"[('CDL', 0.03)]"
"('CMS', 'PG')","('CMS Energy Corp', 'Procter & Gamble Co')",1,"[('CDL', 0.032)]"
"('AEP', 'PG')","('American Electric Power Co Inc', 'Procter & Gamble Co')",1,"[('CDL', 0.032)]"
"('K', 'PG')","('Kellogg Co', 'Procter & Gamble Co')",1,"[('CDL', 0.033)]"
"('PG', 'WEC')","('Procter & Gamble Co', 'WEC Energy Group Inc')",1,"[('CDL', 0.032)]"
"('LNT', 'PG')","('Alliant Energy Corp', 'Procter & Gamble Co')",1,"[('CDL', 0.033)]"
"('CMS', 'PEP')","('CMS Energy Corp', 'PepsiCo Inc')",1,"[('CDL', 0.031)]"
"('CMS', 'K')","('CMS Energy Corp', 'Kellogg Co')",1,"[('CDL', 0.028)]"
"('CMS', 'KMB')","('CMS Energy Corp', 'Kimberly-Clark Corp')",1,"[('CDL', 0.028)]"
"('CMS', 'WEC')","('CMS Energy Corp', 'WEC Energy Group Inc')",1,"[('CDL', 0.028)]"
"('BX', 'CMS')","('Blackstone Group Inc', 'CMS Energy Corp')",1,"[('CDL', 0.028)]"
"('AEP', 'PEP')","('American Electric Power Co Inc', 'PepsiCo Inc')",1,"[('CDL', 0.031)]"
"('K', 'PEP')","('Kellogg Co', 'PepsiCo Inc')",1,"[('CDL', 0.031)]"
"('PEP', 'WEC')","('PepsiCo Inc', 'WEC Energy Group Inc')",1,"[('CDL', 0.031)]"
"('LNT', 'PEP')","('Alliant Energy Corp', 'PepsiCo Inc')",1,"[('CDL', 0.032)]"
"('AEP', 'K')","('American Electric Power Co Inc', 'Kellogg Co')",1,"[('CDL', 0.028)]"
"('AEP', 'KMB')","('American Electric Power Co Inc', 'Kimberly-Clark Corp')",1,"[('CDL', 0.028)]"
"('AEP', 'BX')","('American Electric Power Co Inc', 'Blackstone Group Inc')",1,"[('CDL', 0.027)]"
"('K', 'WEC')","('Kellogg Co', 'WEC Energy Group Inc')",1,"[('CDL', 0.028)]"
"('K', 'LNT')","('Kellogg Co', 'Alliant Energy Corp')",1,"[('CDL', 0.029)]"
"('BX', 'K')","('Blackstone Group Inc', 'Kellogg Co')",1,"[('CDL', 0.028)]"
"('KMB', 'WEC')","('Kimberly-Clark Corp', 'WEC Energy Group Inc')",1,"[('CDL', 0.028)]"
"('KMB', 'LNT')","('Kimberly-Clark Corp', 'Alliant Energy Corp')",1,"[('CDL', 0.029)]"
"('BX', 'KMB')","('Blackstone Group Inc', 'Kimberly-Clark Corp')",1,"[('CDL', 0.028)]"
"('LNT', 'WEC')","('Alliant Energy Corp', 'WEC Energy Group Inc')",1,"[('CDL', 0.029)]"
"('BX', 'WEC')","('Blackstone Group Inc', 'WEC Energy Group Inc')",1,"[('CDL', 0.028)]"
"('BX', 'LNT')","('Blackstone Group Inc', 'Alliant Energy Corp')",1,"[('CDL', 0.029)]"
"('OR.PA', 'TM')","(""L'Oreal SA"", 'Toyota Motor Corp ADR')",1,"[('CEFA', 0.029)]"
"('7741', 'OR.PA')","('Hoya Corp', ""L'Oreal SA"")",1,"[('CEFA', 0.024)]"
"('01299.HK', 'OR.PA')","('AIA Group Ltd', ""L'Oreal SA"")",1,"[('CEFA', 0.023)]"
"('4502', 'OR.PA')","('Takeda Pharmaceutical Co Ltd', ""L'Oreal SA"")",1,"[('CEFA', 0.025)]"
"('CSL.AX', 'OR.PA')","('CSL Ltd', ""L'Oreal SA"")",1,"[('CEFA', 0.035)]"
"('7741', 'MC.PA')","('Hoya Corp', 'LVMH Moet Hennessy Louis Vuitton SE')",1,"[('CEFA', 0.026)]"
"('4502', 'MC.PA')","('Takeda Pharmaceutical Co Ltd', 'LVMH Moet Hennessy Louis Vuitton SE')",1,"[('CEFA', 0.027)]"
"('CSL.AX', 'MC.PA')","('CSL Ltd', 'LVMH Moet Hennessy Louis Vuitton SE')",1,"[('CEFA', 0.037)]"
"('DGE.L', 'TM')","('Diageo PLC', 'Toyota Motor Corp ADR')",1,"[('CEFA', 0.029)]"
"('01299.HK', '7741')","('AIA Group Ltd', 'Hoya Corp')",1,"[('CEFA', 0.022)]"
"('7741', 'ASML')","('Hoya Corp', 'ASML Holding NV ADR')",1,"[('CEFA', 0.032)]"
"('7741', 'CSL.AX')","('Hoya Corp', 'CSL Ltd')",1,"[('CEFA', 0.034)]"
"('7741', 'SAP.DE')","('Hoya Corp', 'SAP SE')",1,"[('CEFA', 0.022)]"
"('7741', 'DGE.L')","('Hoya Corp', 'Diageo PLC')",1,"[('CEFA', 0.025)]"
"('01299.HK', '4502')","('AIA Group Ltd', 'Takeda Pharmaceutical Co Ltd')",1,"[('CEFA', 0.023)]"
"('01299.HK', 'DGE.L')","('AIA Group Ltd', 'Diageo PLC')",1,"[('CEFA', 0.024)]"
"('4502', 'ASML')","('Takeda Pharmaceutical Co Ltd', 'ASML Holding NV ADR')",1,"[('CEFA', 0.033)]"
"('4502', 'CSL.AX')","('Takeda Pharmaceutical Co Ltd', 'CSL Ltd')",1,"[('CEFA', 0.035)]"
"('4502', 'SAP.DE')","('Takeda Pharmaceutical Co Ltd', 'SAP SE')",1,"[('CEFA', 0.023)]"
"('4502', 'DGE.L')","('Takeda Pharmaceutical Co Ltd', 'Diageo PLC')",1,"[('CEFA', 0.026)]"
"('CSL.AX', 'SAP.DE')","('CSL Ltd', 'SAP SE')",1,"[('CEFA', 0.033)]"
"('CSL.AX', 'DGE.L')","('CSL Ltd', 'Diageo PLC')",1,"[('CEFA', 0.036)]"
"('DGE.L', 'SAP.DE')","('Diageo PLC', 'SAP SE')",1,"[('CEFA', 0.024)]"
"('IGD', 'SPE')","('Voya Global Equity Dividend&Premium Opp', 'Special Opportunities Fund')",1,"[('CEFS', 0.077)]"
"('IGD', 'NCZ')","('Voya Global Equity Dividend&Premium Opp', 'Virtus AllianzGI Convert & Inc Fund II')",1,"[('CEFS', 0.08)]"
"('IGD', 'VVR')","('Voya Global Equity Dividend&Premium Opp', 'Invesco Senior Income Trust')",1,"[('CEFS', 0.266)]"
"('CPZ', 'IGD')","('Calamos L/S Equity & Dynamic Inc Trust', 'Voya Global Equity Dividend&Premium Opp')",1,"[('CEFS', 0.124)]"
"('BGB', 'IGD')","('Blackstone Strategic Credit Fund', 'Voya Global Equity Dividend&Premium Opp')",1,"[('CEFS', 0.199)]"
"('IGD', 'ZFU21')","('Voya Global Equity Dividend&Premium Opp', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.367)]"
"('IGD', 'IVH')","('Voya Global Equity Dividend&Premium Opp', 'Ivy High Income Opportunities')",1,"[('CEFS', 0.096)]"
"('IGD', 'MSD')","('Voya Global Equity Dividend&Premium Opp', 'MS Emerging Markets Debt')",1,"[('CEFS', 0.081)]"
"('GHY', 'IGD')","('PGIM Global High Yield Fund, Inc.', 'Voya Global Equity Dividend&Premium Opp')",1,"[('CEFS', 0.079)]"
"('NCZ', 'SPE')","('Virtus AllianzGI Convert & Inc Fund II', 'Special Opportunities Fund')",1,"[('CEFS', 0.089)]"
"('SPE', 'VVR')","('Special Opportunities Fund', 'Invesco Senior Income Trust')",1,"[('CEFS', 0.275)]"
"('CPZ', 'SPE')","('Calamos L/S Equity & Dynamic Inc Trust', 'Special Opportunities Fund')",1,"[('CEFS', 0.133)]"
"('BGB', 'SPE')","('Blackstone Strategic Credit Fund', 'Special Opportunities Fund')",1,"[('CEFS', 0.208)]"
"('SPE', 'ZFU21')","('Special Opportunities Fund', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.376)]"
"('IVH', 'SPE')","('Ivy High Income Opportunities', 'Special Opportunities Fund')",1,"[('CEFS', 0.105)]"
"('MSD', 'SPE')","('MS Emerging Markets Debt', 'Special Opportunities Fund')",1,"[('CEFS', 0.09)]"
"('GHY', 'SPE')","('PGIM Global High Yield Fund, Inc.', 'Special Opportunities Fund')",1,"[('CEFS', 0.088)]"
"('NCZ', 'VVR')","('Virtus AllianzGI Convert & Inc Fund II', 'Invesco Senior Income Trust')",1,"[('CEFS', 0.277)]"
"('CPZ', 'NCZ')","('Calamos L/S Equity & Dynamic Inc Trust', 'Virtus AllianzGI Convert & Inc Fund II')",1,"[('CEFS', 0.135)]"
"('BGB', 'NCZ')","('Blackstone Strategic Credit Fund', 'Virtus AllianzGI Convert & Inc Fund II')",1,"[('CEFS', 0.21)]"
"('NCZ', 'ZFU21')","('Virtus AllianzGI Convert & Inc Fund II', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.378)]"
"('IVH', 'NCZ')","('Ivy High Income Opportunities', 'Virtus AllianzGI Convert & Inc Fund II')",1,"[('CEFS', 0.107)]"
"('MSD', 'NCZ')","('MS Emerging Markets Debt', 'Virtus AllianzGI Convert & Inc Fund II')",1,"[('CEFS', 0.092)]"
"('GHY', 'NCZ')","('PGIM Global High Yield Fund, Inc.', 'Virtus AllianzGI Convert & Inc Fund II')",1,"[('CEFS', 0.09)]"
"('CPZ', 'VVR')","('Calamos L/S Equity & Dynamic Inc Trust', 'Invesco Senior Income Trust')",1,"[('CEFS', 0.321)]"
"('VVR', 'ZFU21')","('Invesco Senior Income Trust', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.565)]"
"('IVH', 'VVR')","('Ivy High Income Opportunities', 'Invesco Senior Income Trust')",1,"[('CEFS', 0.293)]"
"('MSD', 'VVR')","('MS Emerging Markets Debt', 'Invesco Senior Income Trust')",1,"[('CEFS', 0.278)]"
"('BGB', 'CPZ')","('Blackstone Strategic Credit Fund', 'Calamos L/S Equity & Dynamic Inc Trust')",1,"[('CEFS', 0.254)]"
"('CPZ', 'ZFU21')","('Calamos L/S Equity & Dynamic Inc Trust', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.422)]"
"('CPZ', 'IVH')","('Calamos L/S Equity & Dynamic Inc Trust', 'Ivy High Income Opportunities')",1,"[('CEFS', 0.151)]"
"('CPZ', 'MSD')","('Calamos L/S Equity & Dynamic Inc Trust', 'MS Emerging Markets Debt')",1,"[('CEFS', 0.136)]"
"('CPZ', 'GHY')","('Calamos L/S Equity & Dynamic Inc Trust', 'PGIM Global High Yield Fund, Inc.')",1,"[('CEFS', 0.134)]"
"('BGB', 'ZFU21')","('Blackstone Strategic Credit Fund', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.498)]"
"('BGB', 'IVH')","('Blackstone Strategic Credit Fund', 'Ivy High Income Opportunities')",1,"[('CEFS', 0.226)]"
"('BGB', 'MSD')","('Blackstone Strategic Credit Fund', 'MS Emerging Markets Debt')",1,"[('CEFS', 0.211)]"
"('IVH', 'ZFU21')","('Ivy High Income Opportunities', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.395)]"
"('MSD', 'ZFU21')","('MS Emerging Markets Debt', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.38)]"
"('GHY', 'ZFU21')","('PGIM Global High Yield Fund, Inc.', '5 Year Treasury Note Future Sept 21')",1,"[('CEFS', 0.378)]"
"('IVH', 'MSD')","('Ivy High Income Opportunities', 'MS Emerging Markets Debt')",1,"[('CEFS', 0.108)]"
"('GHY', 'IVH')","('PGIM Global High Yield Fund, Inc.', 'Ivy High Income Opportunities')",1,"[('CEFS', 0.107)]"
"('GHY', 'MSD')","('PGIM Global High Yield Fund, Inc.', 'MS Emerging Markets Debt')",1,"[('CEFS', 0.091)]"
"('2883.TW', '4904.TW')","('China Development Financial Holding Corp', 'Far EasTone Telecommunications Co Ltd')",1,"[('CEY', 0.044)]"
"('2412.TW', '2883.TW')","('Chunghwa Telecom Co Ltd', 'China Development Financial Holding Corp')",1,"[('CEY', 0.05)]"
"('1102.TW', '2883.TW')","('Asia Cement Corp', 'China Development Financial Holding Corp')",1,"[('CEY', 0.038)]"
"('2883.TW', 'CEZ')","('China Development Financial Holding Corp', 'CEZ a.s')",1,"[('CEY', 0.041)]"
"('2883.TW', 'MTSS')","('China Development Financial Holding Corp', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.041)]"
"('2883.TW', '2890.TW')","('China Development Financial Holding Corp', 'SinoPac Financial Holdings Co Ltd')",1,"[('CEY', 0.041)]"
"('1101.TW', '2883.TW')","('Taiwan Cement Corp', 'China Development Financial Holding Corp')",1,"[('CEY', 0.041)]"
"('2883.TW', 'INTUCH')","('China Development Financial Holding Corp', 'Intouch Holdings PCL')",1,"[('CEY', 0.038)]"
"('2633.TW', '2883.TW')","('Taiwan High Speed Rail Corp', 'China Development Financial Holding Corp')",1,"[('CEY', 0.039)]"
"('2412.TW', '4904.TW')","('Chunghwa Telecom Co Ltd', 'Far EasTone Telecommunications Co Ltd')",1,"[('CEY', 0.049)]"
"('1102.TW', '4904.TW')","('Asia Cement Corp', 'Far EasTone Telecommunications Co Ltd')",1,"[('CEY', 0.038)]"
"('4904.TW', 'CEZ')","('Far EasTone Telecommunications Co Ltd', 'CEZ a.s')",1,"[('CEY', 0.04)]"
"('4904.TW', 'MTSS')","('Far EasTone Telecommunications Co Ltd', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.04)]"
"('2890.TW', '4904.TW')","('SinoPac Financial Holdings Co Ltd', 'Far EasTone Telecommunications Co Ltd')",1,"[('CEY', 0.04)]"
"('1101.TW', '4904.TW')","('Taiwan Cement Corp', 'Far EasTone Telecommunications Co Ltd')",1,"[('CEY', 0.04)]"
"('4904.TW', 'INTUCH')","('Far EasTone Telecommunications Co Ltd', 'Intouch Holdings PCL')",1,"[('CEY', 0.037)]"
"('2633.TW', '4904.TW')","('Taiwan High Speed Rail Corp', 'Far EasTone Telecommunications Co Ltd')",1,"[('CEY', 0.038)]"
"('1102.TW', '2412.TW')","('Asia Cement Corp', 'Chunghwa Telecom Co Ltd')",1,"[('CEY', 0.043)]"
"('2412.TW', 'CEZ')","('Chunghwa Telecom Co Ltd', 'CEZ a.s')",1,"[('CEY', 0.045)]"
"('2412.TW', 'MTSS')","('Chunghwa Telecom Co Ltd', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.046)]"
"('2412.TW', '2890.TW')","('Chunghwa Telecom Co Ltd', 'SinoPac Financial Holdings Co Ltd')",1,"[('CEY', 0.045)]"
"('1101.TW', '2412.TW')","('Taiwan Cement Corp', 'Chunghwa Telecom Co Ltd')",1,"[('CEY', 0.046)]"
"('2412.TW', 'INTUCH')","('Chunghwa Telecom Co Ltd', 'Intouch Holdings PCL')",1,"[('CEY', 0.042)]"
"('2412.TW', '2633.TW')","('Chunghwa Telecom Co Ltd', 'Taiwan High Speed Rail Corp')",1,"[('CEY', 0.043)]"
"('1102.TW', 'CEZ')","('Asia Cement Corp', 'CEZ a.s')",1,"[('CEY', 0.034)]"
"('1102.TW', 'MTSS')","('Asia Cement Corp', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.035)]"
"('1102.TW', '2890.TW')","('Asia Cement Corp', 'SinoPac Financial Holdings Co Ltd')",1,"[('CEY', 0.034)]"
"('1101.TW', '1102.TW')","('Taiwan Cement Corp', 'Asia Cement Corp')",1,"[('CEY', 0.035)]"
"('1102.TW', 'INTUCH')","('Asia Cement Corp', 'Intouch Holdings PCL')",1,"[('CEY', 0.031)]"
"('1102.TW', '2633.TW')","('Asia Cement Corp', 'Taiwan High Speed Rail Corp')",1,"[('CEY', 0.032)]"
"('CEZ', 'MTSS')","('CEZ a.s', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.037)]"
"('2890.TW', 'CEZ')","('SinoPac Financial Holdings Co Ltd', 'CEZ a.s')",1,"[('CEY', 0.036)]"
"('1101.TW', 'CEZ')","('Taiwan Cement Corp', 'CEZ a.s')",1,"[('CEY', 0.037)]"
"('CEZ', 'INTUCH')","('CEZ a.s', 'Intouch Holdings PCL')",1,"[('CEY', 0.033)]"
"('2633.TW', 'CEZ')","('Taiwan High Speed Rail Corp', 'CEZ a.s')",1,"[('CEY', 0.035)]"
"('2890.TW', 'MTSS')","('SinoPac Financial Holdings Co Ltd', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.037)]"
"('1101.TW', 'MTSS')","('Taiwan Cement Corp', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.038)]"
"('INTUCH', 'MTSS')","('Intouch Holdings PCL', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.034)]"
"('2633.TW', 'MTSS')","('Taiwan High Speed Rail Corp', 'Mobile TeleSystems PJSC')",1,"[('CEY', 0.035)]"
