Symbol,Name,SumWeights,Holders,DiffEntries,DiffValue
ADI,Analog Devices Inc,0.405,"[('FTXL', 0.08), ('MARB', 0.048), ('KARS', 0.047), ('SOXQ', 0.04), ('FIVG', 0.039)]",17,0.0
PAAS.TO,Pan American Silver Corp,0.401,"[('SLVP', 0.142), ('SILJ', 0.109), ('SIL', 0.095), ('GDXJ', 0.055)]",17,0.0
TNU21,Ultra 10 Year US Treasury Note Future Sept 21,0.39999999999999997,"[('GTO', 0.088), ('UCON', 0.087), ('ULTR', 0.059), ('LGOV', 0.052), ('IHYF', 0.038)]",17,0.0
DPW.DE,Deutsche Post AG,0.3980000000000001,"[('DXGE', 0.065), ('DAX', 0.047), ('HEWG', 0.042), ('DBGR', 0.04), ('FLGR', 0.04)]",17,0.0
IUSB,iShares Core Total USD Bond Mar,0.396,"[('AOR', 0.337), ('VEGA', 0.059)]",17,0.0
CCO.TO,Cameco Corp,0.389,"[('URA', 0.234), ('URNM', 0.155)]",17,0.0
HYLS,First Trust Tactical High Yield,0.388,"[('MDIV', 0.192), ('FDIV', 0.146), ('LDSF', 0.05)]",17,0.0
KAP,National Atomic Co Kazatomprom JSC ADR,0.388,"[('URA', 0.228), ('URNM', 0.16)]",17,0.0
FDX,FedEx Corp,0.342,"[('TPOR', 0.095), ('LIV', 0.043), ('UGCE', 0.04), ('NVQ', 0.039), ('ACSI', 0.038)]",17,0.0
FNV.TO,Franco-Nevada Corp,0.32999999999999996,"[('SGDM', 0.109), ('GOAU', 0.107), ('BOUT', 0.068), ('INFL', 0.046)]",17,0.0
MMP,Magellan Midstream Partners LP,0.329,"[('AMLP', 0.095), ('EMLP', 0.08), ('MLPA', 0.076), ('AMZA', 0.063), ('FDIV', 0.015)]",17,0.0
HYS,PIMCO 0-5 Year High Yield Corpo,0.329,"[('THY', 0.329)]",17,0.0
ABBN,ABB Ltd,0.328,"[('BOTZ', 0.084), ('GRID', 0.077), ('FSZ', 0.046), ('FLSW', 0.035), ('EKAR', 0.034)]",17,0.0
VFF.TO,Village Farms International Inc,0.328,"[('YOLO', 0.128), ('CNBS', 0.062), ('THCX', 0.059), ('TOKE', 0.042), ('MJ', 0.037)]",17,0.0
VGT,Vanguard Information Tech ETF,0.326,"[('ARMR', 0.326)]",17,0.0
VOE,Vanguard Mid-Cap Value ETF,0.324,"[('TDSC', 0.111), ('TDSD', 0.109), ('TDSE', 0.104)]",17,0.0
TTE.PA,TotalEnergies SE,0.32300000000000006,"[('FILL', 0.058), ('GNR', 0.036), ('FIDI', 0.032), ('FLV', 0.028), ('GUNR', 0.024)]",17,0.0
ZBM21,US Treasury Bond Future June 21,0.307,"[('DBMF', 0.307)]",17,0.0
IIPR,Innovative Industrial Properties Inc Registered Shs,0.306,"[('YOLO', 0.091), ('TOKE', 0.065), ('INDS', 0.046), ('NETL', 0.042), ('XSMO', 0.018)]",17,0.0
SPMB,SPDR Portfolio Mortgage Backed ,0.303,"[('FISR', 0.303)]",17,0.0
MBB,iShares MBS ETF,0.30200000000000005,"[('ADFI', 0.148), ('BNDC', 0.119), ('QMN', 0.035)]",17,0.0
MDY,SPDR MidCap Trust Series I,0.302,"[('BOB', 0.302)]",17,0.0
VRTX,Vertex Pharmaceuticals Inc,0.301,"[('BUL', 0.05), ('UTRN', 0.042), ('IBBQ', 0.041), ('IBB', 0.038), ('ARKG', 0.036)]",17,0.0
NOW,ServiceNow Inc,0.30000000000000004,"[('LYFE', 0.047), ('EGIS', 0.046), ('MMLG', 0.032), ('MOAT', 0.028), ('FEVR', 0.025)]",17,0.0
SCHQ,Schwab Long-Term U.S. Treasury ,0.3,"[('RORO', 0.3)]",17,0.0
IMOM,Alpha Architect International Q,0.3,"[('VMOT', 0.3)]",17,0.0
SKOR,FlexShares Credit-Scored US Cor,0.299,"[('BNDC', 0.299)]",17,0.0
AGZ,iShares  Agency Bond ETF,0.299,"[('FWDB', 0.299)]",17,0.0
DISH,DISH Network Corp Class A,0.187,"[('UFO', 0.058), ('EWCO', 0.047), ('WLDR', 0.034), ('QVAL', 0.021), ('SPVM', 0.014)]",17,0.0
EPD,Enterprise Products Partners LP,0.715,"[('AMZA', 0.132), ('AMLP', 0.101), ('MLPA', 0.096), ('ENFR', 0.087), ('EMLP', 0.076)]",16,0.0
CGBU21.TO,10 Year Government of Canada Bond Future Sept 21,0.539,"[('KMLM', 0.539)]",16,0.0
FXD,First Trust Cons. Discret. Alph,0.5389999999999999,"[('FV', 0.204), ('FVC', 0.204), ('DALI', 0.131)]",16,0.0
FTXR,First Trust Nasdaq Transportati,0.537,"[('FV', 0.203), ('FVC', 0.203), ('DALI', 0.131)]",16,0.0
WEED.TO,Canopy Growth Corp,0.535,"[('MJ', 0.074), ('POTX', 0.074), ('MJJ', 0.071), ('MJO', 0.071), ('YOLO', 0.068)]",16,0.0
FGBLU21.DE,Euro Bund Future Sept 21,0.535,"[('KMLM', 0.535)]",16,0.0
ESGD,iShares ESG Aware MSCI EAFE ETF,0.533,"[('EAOA', 0.203), ('EAOR', 0.152), ('EAOM', 0.102), ('EAOK', 0.076)]",16,0.0
PFF,iShares Preferred and Income Se,0.51,"[('TDSA', 0.147), ('WBII', 0.1), ('TDSB', 0.097), ('TDSC', 0.094), ('DALT', 0.048)]",16,0.0
NTR.TO,Nutrien Ltd,0.48900000000000005,"[('VEGI', 0.065), ('FTAG', 0.059), ('MOO', 0.058), ('IPKW', 0.053), ('NANR', 0.045)]",16,0.0
XLE,SPDR Select Sector Fund - Energ,0.4889999999999999,"[('MPRO', 0.144), ('EQL', 0.091), ('EUCG', 0.091), ('RAAX', 0.048), ('SSUS', 0.044)]",16,0.0
ISCG,iShares Morningstar Small-Cap G,0.482,"[('DWAW', 0.482)]",16,0.0
RBK0,RBOB Gasoline Future Apr 20,0.482,"[('UGA', 0.482)]",16,0.0
FRGXX,FidelityÂ® Inv MM Fds Government Instl,0.44,"[('SDCI', 0.181), ('BNO', 0.12), ('USL', 0.07), ('UNG', 0.069)]",16,0.0
ILF,iShares Latin America 40 ETF,0.439,"[('LBJ', 0.439)]",16,0.0
IYR,iShares U.S. Real Estate ETF,0.42900000000000005,"[('FFSG', 0.111), ('TDSC', 0.11), ('TDSD', 0.108), ('TDSE', 0.1)]",16,0.0
A,Agilent Technologies Inc,0.42300000000000004,"[('MJJ', 0.099), ('MJO', 0.099), ('EDOC', 0.046), ('FIW', 0.044), ('GNOM', 0.041)]",16,0.0
PLUG,Plug Power Inc,0.42100000000000004,"[('HJEN', 0.078), ('HDRO', 0.07), ('QCLN', 0.058), ('ACES', 0.05), ('ICLN', 0.048)]",16,0.0
SHYG,iShares 0-5 Year High Yield Cor,0.42100000000000004,"[('WBII', 0.224), ('DFHY', 0.101), ('FWDB', 0.067), ('SDEF', 0.029)]",16,0.0
IP,International Paper Co,0.421,"[('WBIY', 0.052), ('CUT', 0.05), ('RDIV', 0.048), ('WBIG', 0.046), ('FTRI', 0.045)]",16,0.0
DCP,DCP Midstream LP,0.403,"[('NGE', 0.136), ('AMZA', 0.094), ('AMLP', 0.063), ('MLPA', 0.053), ('FCG', 0.048)]",16,0.0
GRWG,GrowGeneration Corp,0.40199999999999997,"[('MJ', 0.092), ('YOLO', 0.061), ('THCX', 0.055), ('CNBS', 0.053), ('PEZ', 0.047)]",16,0.0
6861,Keyence Corp,0.338,"[('BOTZ', 0.065), ('HEWJ', 0.025), ('IDMO', 0.024), ('VIGI', 0.024), ('DBJP', 0.023)]",16,0.0
IXUS,iShares Core MSCI Total Interna,0.338,"[('FFTG', 0.338)]",16,0.0
TD.TO,The Toronto-Dominion Bank,0.3370000000000001,"[('FLCA', 0.077), ('BBCA', 0.068), ('HEWC', 0.066), ('SCHY', 0.031), ('IGRO', 0.03)]",16,0.0
NEA,Nuveen AMT-Free Quality Muni Inc,0.337,"[('RTAI', 0.159), ('XMPT', 0.081), ('MCEF', 0.05), ('RDFI', 0.047)]",16,0.0
CMG,Chipotle Mexican Grill Inc,0.232,"[('LYFE', 0.049), ('EGIS', 0.044), ('MID', 0.042), ('UGCE', 0.038), ('PFUT', 0.023)]",16,-0.008000000000000007
OMCL,Omnicell Inc,0.22100000000000003,"[('PSCH', 0.052), ('EDOC', 0.044), ('GLRY', 0.024), ('XSMO', 0.018), ('IJT', 0.013)]",16,-0.006000000000000005
RMD,ResMed Inc,0.12300000000000001,"[('VSDA', 0.032), ('CZA', 0.02), ('RYH', 0.017), ('XHE', 0.014), ('FLQM', 0.011)]",16,-0.0020000000000000157
BNDX,Vanguard Total International Bo,0.7030000000000001,"[('BNDW', 0.525), ('FAIL', 0.136), ('GAA', 0.042)]",15,0.0
GDXJ.IR,VanEck Vectorsâ¢ Junior Gold Miners ETF,0.54,"[('GDXD', 0.27), ('GDXU', 0.27)]",15,0.0
ENEL.MI,Enel SpA,0.5230000000000001,"[('FLIY', 0.16), ('SMOG', 0.057), ('JXI', 0.048), ('INFR', 0.042), ('ICLN', 0.039)]",15,0.0
QTEC,First Trust NASDAQ-100-Technolo,0.521,"[('FV', 0.197), ('FVC', 0.197), ('DALI', 0.127)]",15,0.0
CTVA,Corteva Inc,0.505,"[('CSD', 0.075), ('VEGI', 0.062), ('NANR', 0.057), ('MOO', 0.05), ('FTAG', 0.046)]",15,0.0
ACN,Accenture PLC Class A,0.504,"[('CIBR', 0.059), ('WBIL', 0.05), ('SXQG', 0.043), ('VNSE', 0.038), ('PRN', 0.036)]",15,0.0
BRNM0.L,Brent Crude Future Apr 20,0.504,"[('BNO', 0.504)]",15,0.0
RY.TO,Royal Bank of Canada,0.43800000000000017,"[('FLCA', 0.084), ('BBCA', 0.074), ('HEWC', 0.074), ('IGRO', 0.03), ('IMTM', 0.019)]",15,0.0
COF,Capital One Financial Corp,0.434,"[('DUSA', 0.126), ('DFNL', 0.11), ('DWLD', 0.058), ('KBWB', 0.041), ('DBLV', 0.038)]",15,0.0
AMAT,Applied Materials Inc,0.432,"[('FTXL', 0.079), ('IVSG', 0.05), ('SMH', 0.045), ('SOXQ', 0.039), ('MTUM', 0.031)]",15,0.0
EMDU21,E-mini S&P MidCap 400 Future Sept 21,0.427,"[('MZZ', 0.132), ('SMDD', 0.132), ('MYY', 0.089), ('UMDD', 0.037), ('MVV', 0.032)]",15,0.0
SYLD,Cambria Shareholder Yield ETF,0.393,"[('GMOM', 0.167), ('TRTY', 0.126), ('GAA', 0.1)]",15,0.0
NLY,Annaly Capital Management Inc,0.33699999999999997,"[('REM', 0.16), ('MORT', 0.126), ('KBWD', 0.036), ('MDIV', 0.015)]",15,0.0
HL,Hecla Mining Co,0.33199999999999996,"[('SLVP', 0.094), ('GOEX', 0.068), ('SIL', 0.057), ('SILJ', 0.046), ('SGDM', 0.037)]",15,0.0
ICICIBANK.,ICICI Bank Ltd,0.331,"[('INDF', 0.136), ('INDY', 0.064), ('INDA', 0.051), ('IXSE', 0.051), ('EPI', 0.029)]",15,0.0
XLNX,Xilinx Inc,0.19400000000000006,"[('MNA', 0.069), ('MRGR', 0.025), ('GVIP', 0.023), ('QTUM', 0.016), ('RYT', 0.015)]",15,-0.0020000000000000018
XLV,SPDR Select Sector Fund - Healt,0.7489999999999999,"[('SSUS', 0.165), ('TDSA', 0.151), ('SECT', 0.107), ('TDSC', 0.101), ('AESR', 0.095)]",14,0.0
MELI.SA,MercadoLibre Inc,0.7010000000000002,"[('AGT', 0.251), ('ARGT', 0.251), ('EWEB', 0.043), ('BUYZ', 0.04), ('KEMQ', 0.04)]",14,0.0
IMCG,iShares Morningstar Mid-Cap Gro,0.516,"[('DWAW', 0.516)]",14,0.0
ET,Energy Transfer LP,0.515,"[('AMLP', 0.1), ('MLPA', 0.09), ('AMZA', 0.084), ('ENFR', 0.06), ('EINC', 0.045)]",14,0.0
DAI.DE,Daimler AG,0.514,"[('CARZ', 0.074), ('DAX', 0.053), ('HEWG', 0.048), ('FLGR', 0.047), ('DBGR', 0.045)]",14,0.0
AVB,AvalonBay Communities Inc,0.508,"[('REIT', 0.068), ('REZ', 0.066), ('NURE', 0.05), ('SPRE', 0.045), ('PPTY', 0.04)]",14,0.0
FXL,First Trust Technology AlphaDEX,0.507,"[('FV', 0.192), ('FVC', 0.192), ('DALI', 0.123)]",14,0.0
VALE.SA,Vale SA ADR,0.43500000000000005,"[('SLX', 0.157), ('FTRI', 0.105), ('ADRE', 0.041), ('MXI', 0.03), ('GNR', 0.029)]",14,0.0
CLN1,Light Sweet Crude Oil Future July 21,1.0,"[('OILK', 1.0)]",13,0.0
MUB,iShares National Muni Bond ETF,1.0,"[('OVM', 1.0)]",13,0.0
ZNM21,10 Year Treasury Note Future June 21,1.0,"[('RPAR', 1.0)]",13,0.0
BND,Vanguard Total Bond Market ETF,0.9969999999999999,"[('BNDW', 0.475), ('MRSK', 0.19), ('HNDL', 0.115), ('FFTI', 0.104), ('GAA', 0.065)]",13,0.0
IWM,iShares Russell 2000 ETF,0.996,"[('TNA', 0.662), ('SMCP', 0.12), ('TDSE', 0.107), ('SECT', 0.065), ('VEGA', 0.042)]",13,0.0
IWN,iShares Russell 2000 Value ETF,0.7549999999999999,"[('SMCP', 0.408), ('BOB', 0.347)]",13,0.0
ULTR,IQ Ultra Short Duration ETF,0.7540000000000001,"[('MCRO', 0.26), ('CPI', 0.25), ('QAI', 0.159), ('GRES', 0.052), ('QMN', 0.033)]",13,0.0
TRP.TO,TC Energy Corp,0.7429999999999999,"[('MLPX', 0.085), ('EINC', 0.077), ('ENFR', 0.073), ('TPYP', 0.072), ('USAI', 0.07)]",13,0.0
TLRY.TO,Aphria Inc,0.732,"[('TOKE', 0.147), ('MJJ', 0.099), ('MJO', 0.099), ('YOLO', 0.091), ('MJ', 0.09)]",13,0.0
SIE.DE,Siemens AG,0.7060000000000002,"[('DAX', 0.084), ('HEWG', 0.075), ('FLGR', 0.074), ('DBGR', 0.071), ('DXGE', 0.061)]",13,-0.010000000000000009
LMBS,First Trust Low Duration Opport,0.56,"[('LDSF', 0.4), ('ADFI', 0.098), ('FDIV', 0.062)]",13,0.0
VCIT,Vanguard Intermediate-Term Corp,0.5509999999999999,"[('VTC', 0.288), ('QLS', 0.109), ('FFTI', 0.105), ('HNDL', 0.049)]",13,0.0
AWK,American Water Works Co Inc,0.55,"[('CGW', 0.095), ('AQWA', 0.079), ('PHO', 0.078), ('EBLU', 0.074), ('UTES', 0.049)]",13,0.0
XLB,Materials Select Sector SPDR,0.5439999999999999,"[('XLSR', 0.166), ('MPRO', 0.153), ('DWAT', 0.094), ('EQL', 0.091), ('SSUS', 0.04)]",13,0.0
XLC,The Communication Services Sele,0.543,"[('SSUS', 0.1), ('EQL', 0.092), ('AESR', 0.08), ('XLSR', 0.07), ('EUCG', 0.063)]",13,0.0
TWTR,Twitter Inc,0.4320000000000001,"[('FNGS', 0.1), ('EWCO', 0.052), ('ARKW', 0.05), ('IEME', 0.037), ('CACG', 0.033)]",13,-0.0020000000000000018
MSTR,MicroStrategy Inc Class A,0.31200000000000006,"[('BLOK', 0.064), ('DAPP', 0.046), ('PSCT', 0.036), ('XSMO', 0.036), ('BLCN', 0.019)]",13,-0.0050000000000000044
DDD,3D Systems Corp,0.276,"[('PRNT', 0.088), ('PTF', 0.05), ('ARKQ', 0.035), ('PSCT', 0.034), ('XSMO', 0.018)]",13,-0.0050000000000000044
VEEV,Veeva Systems Inc Class A,0.20600000000000002,"[('MID', 0.04), ('CLDL', 0.036), ('HELX', 0.034), ('SXQG', 0.028), ('FEVR', 0.026)]",13,-0.006000000000000005
USHY,iShares Broad USD High Yield Co,0.988,"[('WBIT', 0.397), ('WBII', 0.205), ('SNUG', 0.198), ('DFHY', 0.188)]",12,0.0
GDX,VanEck Vectors Gold Miners ETF,0.7570000000000001,"[('NUGT', 0.562), ('FFTG', 0.147), ('RAAX', 0.048)]",12,0.0
ANGL,VanEck Fallen Angel High Yield ,0.6960000000000001,"[('WBIT', 0.202), ('SNUG', 0.199), ('WBII', 0.102), ('WIZ', 0.1), ('DFHY', 0.093)]",12,0.0
ENPH,Enphase Energy Inc,0.806,"[('TAN', 0.113), ('QCLN', 0.075), ('ICLN', 0.066), ('CTEC', 0.062), ('ACES', 0.061)]",11,-0.0030000000000000027
EFAV,iShares MSCI EAFE Min Vol Facto,0.797,"[('OVF', 0.797)]",11,0.0
IEFA,iShares Core MSCI EAFE ETF,0.7909999999999999,"[('ROMO', 0.298), ('TCTL', 0.222), ('FFSG', 0.159), ('OCIO', 0.044), ('QLS', 0.044)]",11,0.0
FXR,First Trust Industrials AlphaDE,0.6829999999999999,"[('FV', 0.204), ('FVC', 0.204), ('WIZ', 0.144), ('DALI', 0.131)]",11,0.0
ORCL,Oracle Corp,0.5690000000000001,"[('PKW', 0.052), ('ZIG', 0.048), ('TDIV', 0.039), ('VSMV', 0.036), ('AIQ', 0.035)]",11,0.0
XLI,SPDR Select Sector Fund - Indus,0.811,"[('XLSR', 0.161), ('TDSC', 0.107), ('TDSD', 0.105), ('AESR', 0.101), ('TDSE', 0.099)]",10,0.0
SE.SI,Sea Ltd ADR,0.687,"[('WUGI', 0.076), ('HERO', 0.068), ('ESPO', 0.067), ('BUYZ', 0.06), ('FPXI', 0.054)]",10,0.0
XLP,SPDR Select Sector Fund - Consu,0.678,"[('FFHG', 0.253), ('MPRO', 0.15), ('TDSB', 0.1), ('EQL', 0.09), ('SSUS', 0.058)]",10,0.0
NET,Cloudflare Inc,0.6530000000000001,"[('VCLO', 0.247), ('WCBR', 0.053), ('IPO', 0.048), ('CIBR', 0.037), ('IVES', 0.037)]",10,0.0
ADM,Archer-Daniels Midland Co,0.5710000000000002,"[('FTXG', 0.075), ('VEGI', 0.064), ('NANR', 0.062), ('MOO', 0.05), ('FTRI', 0.041)]",10,0.0
DOCU,DocuSign Inc,0.44500000000000006,"[('FDG', 0.054), ('MID', 0.054), ('TPAY', 0.051), ('IHAK', 0.045), ('CLDL', 0.042)]",10,-0.014000000000000012
VTWO,Vanguard Russell 2000 ETF,1.028,"[('RYLD', 1.028)]",9,0.0
IWD,iShares Russell 1000 Value ETF,1.025,"[('RWVG', 0.972), ('TDSA', 0.053)]",9,0.0
HOLD,AdvisorShares Sage Core Reserve,0.853,"[('HDGE', 0.462), ('DWSH', 0.391)]",9,0.0
CRWD,CrowdStrike Holdings Inc Class A,0.796,"[('VCLO', 0.249), ('LRNZ', 0.097), ('BUG', 0.066), ('CIBR', 0.064), ('WCBR', 0.053)]",9,-0.006000000000000005
VGK,Vanguard FTSEEuropean ETF,0.778,"[('EURL', 0.589), ('EUCG', 0.118), ('MCRO', 0.043), ('QAI', 0.028)]",9,0.0
NTES,NetEase Inc ADR,0.6680000000000001,"[('CHIC', 0.102), ('HERO', 0.068), ('ESPO', 0.051), ('EWEB', 0.048), ('ECON', 0.045)]",9,0.0
GLDM,SPDR Gold MiniShares Trust,0.656,"[('RPAR', 0.656)]",9,0.0
02269,WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S,0.6490000000000001,"[('CHIH', 0.111), ('CHB', 0.106), ('KURE', 0.089), ('HELX', 0.067), ('FXI', 0.046)]",9,0.0
KWEB,KraneShares Trust KraneShares C,0.627,"[('CWEB', 0.627)]",9,0.0
SIF22,Silver Future Jan 22,0.616,"[('DBS', 0.503), ('DBP', 0.113)]",9,0.0
PDBC,Invesco Optimum Yield Diversifi,0.593,"[('RLY', 0.252), ('RAAX', 0.21), ('GAA', 0.083), ('TRTY', 0.048)]",9,0.0
EWZ,iShares Inc iShares MSCI Brazil,0.592,"[('BRZU', 0.579), ('DMCY', 0.013)]",9,0.0
VWO,Vanguard FTSE Emerging Markets ,0.589,"[('RPAR', 0.434), ('DMCY', 0.07), ('OCIO', 0.047), ('MCRO', 0.038)]",9,0.0
WPM.TO,Wheaton Precious Metals Corp,0.587,"[('SIL', 0.239), ('GOAU', 0.104), ('SGDM', 0.085), ('RING', 0.081), ('INFL', 0.04)]",9,0.0
OKE,ONEOK Inc,0.579,"[('USAI', 0.073), ('MLPX', 0.069), ('EINC', 0.063), ('TPYP', 0.057), ('ENFR', 0.053)]",9,0.0
TWLO,Twilio Inc A,0.499,"[('LRNZ', 0.068), ('CLOU', 0.046), ('MID', 0.046), ('ARKW', 0.039), ('ARKK', 0.037)]",9,-0.007000000000000006
MRVL,Marvell Technology Inc,0.36500000000000005,"[('WUGI', 0.057), ('MID', 0.043), ('SOXQ', 0.041), ('SOXL', 0.031), ('WFH', 0.029)]",9,-0.013000000000000012
IEF,iShares 7-10 Year Treasury Bond,1.094,"[('TYD', 0.684), ('FAIL', 0.222), ('TDSA', 0.097), ('CPI', 0.05), ('BNDC', 0.041)]",8,0.0
SQ,Square Inc A,1.0410000000000001,"[('VFIN', 0.161), ('ARKF', 0.101), ('FINX', 0.088), ('DAPP', 0.083), ('IPAY', 0.066)]",8,-0.01200000000000001
SHOP.TO,Shopify Inc A,0.8610000000000001,"[('FDNI', 0.099), ('HEWC', 0.085), ('FLCA', 0.081), ('BBCA', 0.072), ('ARKF', 0.057)]",8,0.0
ZFU21,5 Year Treasury Note Future Sept 21,0.8600000000000001,"[('CEFS', 0.333), ('HYHG', 0.277), ('ULTR', 0.116), ('LDUR', 0.059), ('LMBS', 0.043)]",8,0.0
SCHP,Schwab U.S. TIPs ETF,0.855,"[('IVOL', 0.855)]",8,0.0
BIDU,Baidu Inc ADR,0.8480000000000002,"[('CHIC', 0.1), ('FNGS', 0.1), ('CQQQ', 0.084), ('PGJ', 0.08), ('LOUP', 0.051)]",8,0.0
RELIANCE.B,Reliance Industries Ltd Shs Dematerialised,0.782,"[('INDY', 0.1), ('FLIN', 0.099), ('INDA', 0.095), ('PIN', 0.093), ('IXSE', 0.074)]",8,-0.01100000000000001
BILI,Bilibili Inc ADR,0.6210000000000001,"[('CHIC', 0.073), ('CQQQ', 0.073), ('ESPO', 0.05), ('SUBZ', 0.047), ('KWEB', 0.046)]",8,0.0
INDA,Ishares MSCI India ETF,0.5950000000000001,"[('INDL', 0.321), ('DWCR', 0.095), ('JEMA', 0.086), ('MFEM', 0.044), ('PBEE', 0.035)]",8,0.0
AMD,Advanced Micro Devices Inc,0.57,"[('WUGI', 0.086), ('ESPO', 0.081), ('FIVG', 0.057), ('SMH', 0.05), ('TENG', 0.048)]",8,-0.0020000000000000018
VTI,Vanguard Total Stock Market ETF,1.129,"[('RPAR', 0.745), ('FFTG', 0.343), ('OCIO', 0.041)]",7,0.0
WBSN21,WTI Crude Future June 21,1.122,"[('SCO', 0.665), ('UCO', 0.457)]",7,0.0
BISXX,BlackRock Cash Funds Instl SL Agency,1.084,"[('MBB', 0.184), ('EUSB', 0.131), ('IMTB', 0.129), ('EAGG', 0.121), ('IUSB', 0.111)]",7,0.0
TXN,Texas Instruments Inc,0.9590000000000004,"[('FTXL', 0.078), ('SOXQ', 0.077), ('USD', 0.061), ('SOXL', 0.058), ('SHE', 0.051)]",7,0.0
BOTZ,Global X Robotics & Artificial ,0.611,"[('UBOT', 0.423), ('GXTG', 0.11), ('TMAT', 0.078)]",7,0.0
EBAY,eBay Inc,0.6040000000000001,"[('WBIG', 0.058), ('WBIF', 0.056), ('WBIL', 0.055), ('PKW', 0.053), ('BUL', 0.051)]",7,0.0
HDFC.BO,Housing Development Finance Corp Ltd,0.6020000000000001,"[('INDF', 0.143), ('EPI', 0.073), ('IXSE', 0.072), ('PIN', 0.07), ('FLIN', 0.067)]",7,0.0
ZTU21,2 Year Treasury Note Future Sept 21,0.599,"[('HYHG', 0.291), ('GTO', 0.141), ('LGOV', 0.068), ('IHYF', 0.067), ('HOLD', 0.032)]",7,0.0
FXI,iShares China Large-Cap ETF,0.598,"[('YINN', 0.598)]",7,0.0
CVS,CVS Health Corp,0.4840000000000001,"[('FTXD', 0.058), ('NVQ', 0.054), ('GBLO', 0.049), ('SPVU', 0.047), ('FXG', 0.046)]",7,-0.016000000000000014
WELL,Welltower Inc,0.457,"[('REZ', 0.078), ('FPRO', 0.048), ('EWRE', 0.037), ('XLRE', 0.037), ('BBRE', 0.031)]",7,-0.02100000000000002
SCHO,Schwab Short-Term U.S. Treasury,1.6949999999999998,"[('KMLM', 1.684), ('KRBN', 0.011)]",6,0.0
LQD,iShares iBoxx $ Investment Grad,1.6729999999999998,"[('LQDI', 1.006), ('ADFI', 0.153), ('FFTI', 0.108), ('QLS', 0.099), ('TDSB', 0.091)]",6,0.0
ZNU21,10 Year Treasury Note Future Sept 21,1.6700000000000002,"[('KMLM', 0.552), ('HYHG', 0.348), ('IGHG', 0.267), ('FUT', 0.17), ('FTSD', 0.07)]",6,0.0
SSPY,Syntax Stratified LargeCap ETF,1.619,"[('SYUS', 0.85), ('SHUS', 0.769)]",6,0.0
IJR,iShares Core S&P Small-Cap ETF,1.563,"[('OVS', 1.0), ('FFHG', 0.232), ('FFSG', 0.161), ('EUCG', 0.08), ('QPX', 0.051)]",6,0.0
ESU21,E-mini S&P 500 Future Sept 21,1.4170000000000003,"[('XDIV', 0.558), ('MRSK', 0.493), ('PHDG', 0.256), ('SSO', 0.055), ('UPRO', 0.055)]",6,0.0
IJH,iShares Core S&P Mid-Cap ETF,1.184,"[('MIDU', 0.741), ('FFHG', 0.242), ('FFSG', 0.181), ('AOR', 0.02)]",6,0.0
NOVO B,Novo Nordisk A/S B,0.9000000000000004,"[('EDEN', 0.224), ('GXF', 0.153), ('OEUR', 0.038), ('AGNG', 0.034), ('DIVS', 0.031)]",6,-0.01100000000000001
ZBU21,US Treasury Bond Future Sept 21,0.9,"[('IGHG', 0.566), ('FUT', 0.138), ('LGOV', 0.103), ('FTSD', 0.037), ('TTT', 0.029)]",6,0.0
GCG22,Gold Future Feb 22,0.89,"[('DGL', 0.501), ('DBP', 0.389)]",6,0.0
MRNA,Moderna Inc,0.6310000000000001,"[('GERM', 0.074), ('IBBQ', 0.074), ('BIB', 0.062), ('IBB', 0.059), ('IEIH', 0.052)]",6,-0.009000000000000008
GME,GameStop Corp Class A,0.4580000000000001,"[('XSMO', 0.099), ('FTXD', 0.075), ('PSCD', 0.075), ('SFYF', 0.035), ('BUZZ', 0.031)]",6,-0.02200000000000002
ASML,ASML Holding NV ADR,1.708999999999999,"[('IDMO', 0.079), ('HEDJ', 0.06), ('SMH', 0.057), ('AADR', 0.055), ('IMTM', 0.054)]",5,-0.02200000000000002
GDX.AX,VanEck Vectors Gold Miners ETF,1.46,"[('GDXD', 0.73), ('GDXU', 0.73)]",5,0.0
ESGU,iShares ESG Aware MSCI USA ETF,1.165,"[('EAOA', 0.443), ('EAOR', 0.333), ('EAOM', 0.222), ('EAOK', 0.167)]",5,0.0
ENB.TO,Enbridge Inc,1.1630000000000003,"[('ENFR', 0.104), ('MLPX', 0.089), ('EINC', 0.083), ('GLIF', 0.082), ('TPYP', 0.078)]",5,0.0
JD,JD.com Inc ADR,1.05,"[('PGJ', 0.083), ('EWEB', 0.077), ('ARKQ', 0.07), ('CHIQ', 0.067), ('KWEB', 0.062)]",5,-0.03399999999999981
PSA,Public Storage,0.8250000000000002,"[('SPRE', 0.106), ('REZ', 0.102), ('NURE', 0.052), ('GQRE', 0.051), ('XLRE', 0.049)]",5,-0.028000000000000025
FTNT,Fortinet Inc,0.6320000000000001,"[('BUG', 0.059), ('LYFE', 0.047), ('PKW', 0.047), ('IHAK', 0.044), ('WCBR', 0.043)]",5,-0.019000000000000017
IDXX,IDEXX Laboratories Inc,0.532,"[('PAWZ', 0.105), ('LCG', 0.083), ('MOO', 0.074), ('FIW', 0.044), ('PTH', 0.044)]",5,-0.008000000000000007
DGCXX,Dreyfus Government Cash Mgmt Instl,2.044,"[('SPDN', 0.802), ('COM', 0.758), ('KORU', 0.288), ('DUSL', 0.078), ('CNBS', 0.061)]",4,0.0
