Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
BDXB,"Becton, Dickinson and Co PRF PERPETUAL USD 50 - 1/20TH INT Ser B",2,"[('SPFF', 0.054), ('PFXF', 0.018)]",-9,0
EDPR.BC,EDP Renovaveis SA,2,"[('RNRG', 0.056), ('PGAL', 0.052)]",-9,0
NOS,Nos Sgps SA,2,"[('PGAL', 0.044), ('SDIV', 0.012)]",-9,0
JPMPL,JPMorgan Chase & Co PRF PERPETUAL USD - Ser LL 1/400th Int,2,"[('PGF', 0.025), ('PGX', 0.013)]",-9,0
JPMPD,JPMorgan Chase & Co Pfd,2,"[('PGF', 0.024), ('PGX', 0.013)]",-9,0
BACPM,Bank of America Corp Pfd,2,"[('PGF', 0.02), ('PGX', 0.012)]",-9,0
SAVA,Cassava Sciences Inc,2,"[('XPH', 0.051), ('PILL', 0.032)]",-9,0
NWL,Newell Brands Inc,2,"[('TADS', 0.018), ('PY', 0.017)]",-9,0
SPSB,SPDR Portfolio Short Term Corpo,2,"[('QED', 0.064), ('QAI', 0.024)]",-9,0
ICVT,iShares Convertible Bond ETF,2,"[('QED', 0.049), ('QAI', 0.023)]",-9,0
CREE,Cree Inc,2,"[('QCLN', 0.035), ('XMMO', 0.024)]",-9,0
CA.PA,Carrefour,2,"[('QINT', 0.013), ('RBIN', 0.007)]",-9,0
VGIT,Vanguard Intermediate-Term Trea,2,"[('TRTY', 0.076), ('QMN', 0.026)]",-9,0
MOO,VanEck Agribusiness ETF,2,"[('RAAX', 0.052), ('RLY', 0.02)]",-9,0
JAR.L,Jardine Matheson Holdings Ltd,2,"[('RBIN', 0.015), ('UIVM', 0.008)]",-9,0
LANC,Lancaster Colony Corp,2,"[('REGL', 0.019), ('XMLV', 0.015)]",-9,0
YELP,Yelp Inc Class A,2,"[('XITK', 0.013), ('SMDY', 0.007)]",-9,0
EQC,Equity Commonwealth,2,"[('SMLV', 0.017), ('USVM', 0.004)]",-9,0
IDA,Idacorp Inc,2,"[('WWOW', 0.024), ('SMLV', 0.006)]",-9,0
ATR,AptarGroup Inc,2,"[('XMLV', 0.015), ('SMMV', 0.014)]",-9,0
SPYG,SPDR Series Trust SPDR Portfoli,2,"[('SQEW', 0.051), ('SNUG', 0.049)]",-9,0
REG,Regency Centers Corp,2,"[('SPDV', 0.022), ('SPYD', 0.015)]",-9,0
IWS,iShares Russell Mid-cap Value E,2,"[('TDSD', 0.109), ('TDSE', 0.104)]",-9,0
HSTM,HealthStream Inc,2,"[('VFMV', 0.016), ('TPSC', 0.004)]",-9,0
OSIS,OSI Systems Inc,2,"[('XSLV', 0.011), ('TPSC', 0.004)]",-9,0
2357.TW,Asustek Computer Inc,2,"[('UEVM', 0.009), ('VIDI', 0.006)]",-9,0
CCO.TO,Cameco Corp,2,"[('URA', 0.234), ('URNM', 0.155)]",-9,0
KAP,National Atomic Co Kazatomprom JSC ADR,2,"[('URA', 0.228), ('URNM', 0.16)]",-9,0
NXE.TO,NexGen Energy Ltd,2,"[('URA', 0.054), ('URNM', 0.049)]",-9,0
DML.TO,Denison Mines Corp,2,"[('URNM', 0.046), ('URA', 0.035)]",-9,0
EFR,Energy Fuels Inc,2,"[('URNM', 0.042), ('URA', 0.032)]",-9,0
PDN.AX,Paladin Energy Ltd,2,"[('URNM', 0.055), ('URA', 0.03)]",-9,0
U.TO,Uranium Participation Corp,2,"[('URNM', 0.08), ('URA', 0.026)]",-9,0
UEC,Uranium Energy Corp,2,"[('URNM', 0.037), ('URA', 0.021)]",-9,0
RTYU21,E-mini Russell 2000 Index Future Sept 21,2,"[('URTY', 0.057), ('UWM', 0.037)]",-9,0
AON,Aon PLC,2,"[('VNSE', 0.042), ('VSDA', 0.023)]",-9,0
OMF,OneMain Holdings Inc,2,"[('WBIG', 0.05), ('WBIF', 0.049)]",-9,0
CCEP.L,Coca-Cola Europacific Partners PLC,2,"[('WBIF', 0.047), ('WBIL', 0.046)]",-9,0
PII,Polaris Inc,2,"[('WBIG', 0.05), ('WBIL', 0.048)]",-9,0
BDN,Brandywine Realty Trust,2,"[('XSHD', 0.032), ('WDIV', 0.014)]",-9,0
HIMX,Himax Technologies Inc ADR,1,"[('AADR', 0.038)]",-9,0
SBSW.JO,Sibanye Stillwater Ltd ADR,1,"[('AADR', 0.036)]",-9,0
CX.MX,Cemex SAB de CV ADR,1,"[('AADR', 0.032)]",-9,0
L,Loews Corp,1,"[('ABEQ', 0.052)]",-9,0
JWN,Nordstrom Inc,1,"[('ACSI', 0.041)]",-9,0
GDOT,Green Dot Corp Class A,1,"[('ACTV', 0.031)]",-9,0
INVA,Innoviva Inc,1,"[('ACTV', 0.03)]",-9,0
CNDT,Conduent Inc,1,"[('ACTV', 0.03)]",-9,0
EVH,Evolent Health Inc A,1,"[('ACTV', 0.029)]",-9,0
CVLT,CommVault Systems Inc,1,"[('ACTV', 0.029)]",-9,0
CEMB,iShares J.P. Morgan EM Corporat,1,"[('ADFI', 0.05)]",-9,0
003690.KS,Korean Reinsurance Co,1,"[('ADIV', 0.032)]",-9,0
MTS.AX,Metcash Ltd,1,"[('ADIV', 0.031)]",-9,0
2383.TW,Elite Material Co Ltd,1,"[('ADIV', 0.029)]",-9,0
JMIA.DE,Jumia Technologies AG ADR,1,"[('AFK', 0.045)]",-9,0
BCC,Boise Cascade Co,1,"[('AFSM', 0.01)]",-9,0
600030,CITIC Securities Co Ltd,1,"[('AFTY', 0.033)]",-9,0
RO,Roche Holding AG,1,"[('AGNG', 0.032)]",-9,0
CVA,Covanta Holding Corp,1,"[('AIRR', 0.03)]",-9,0
GNRC,Generac Holdings Inc,18,"[('IVDG', 0.029), ('FEVR', 0.028), ('RPG', 0.022), ('FSMO', 0.016), ('FXR', 0.016)]",-10,-1
ZS,Zscaler Inc,13,"[('LRNZ', 0.084), ('BUG', 0.065), ('CIBR', 0.063), ('CLOU', 0.045), ('IHAK', 0.044)]",-10,0
MU,Micron Technology Inc,12,"[('FTXL', 0.077), ('PSI', 0.049), ('SMH', 0.046), ('VLUE', 0.034), ('LRGF', 0.023)]",-10,0
DTE.DE,Deutsche Telekom AG,12,"[('DXGE', 0.062), ('DAX', 0.048), ('HEWG', 0.044), ('DBGR', 0.042), ('FLGR', 0.04)]",-10,0
JNK,SPDR Bloomberg High Yield Bond ,12,"[('HYTR', 0.5), ('THY', 0.331), ('FFTI', 0.19), ('SNUG', 0.149), ('DFHY', 0.135)]",-10,0
XLY,SPDR Select Sector Fund - Consu,12,"[('MPRO', 0.155), ('TDSA', 0.153), ('AESR', 0.118), ('TDSB', 0.108), ('TDSC', 0.105)]",-10,0
MELI.SA,MercadoLibre Inc,10,"[('AGT', 0.251), ('ARGT', 0.251), ('EWEB', 0.043), ('BUYZ', 0.04), ('KEMQ', 0.04)]",-10,0
CL,Colgate-Palmolive Co,10,"[('XLP', 0.038), ('VDC', 0.029), ('FSTA', 0.028), ('LVHD', 0.025), ('HUSV', 0.024)]",-10,0
EPD,Enterprise Products Partners LP,10,"[('AMZA', 0.132), ('AMLP', 0.101), ('MLPA', 0.096), ('ENFR', 0.087), ('EMLP', 0.076)]",-10,0
SPLK,Splunk Inc,10,"[('WCBR', 0.043), ('CIBR', 0.034), ('HACK', 0.028), ('THNQ', 0.02), ('QTUM', 0.017)]",-10,0
00006.HK,Power Assets Holdings Ltd,10,"[('DVYA', 0.028), ('FIDI', 0.024), ('EFAS', 0.021), ('FID', 0.02), ('CID', 0.017)]",-10,0
VEEV,Veeva Systems Inc Class A,10,"[('MID', 0.04), ('CLDL', 0.036), ('HELX', 0.034), ('SXQG', 0.028), ('FEVR', 0.026)]",-10,0
MCO,Moody's Corporation,10,"[('LCG', 0.048), ('CWS', 0.046), ('DEMZ', 0.032), ('STNC', 0.031), ('FTCS', 0.022)]",-10,0
EXPD,Expeditors International of Washington Inc,10,"[('FTXR', 0.081), ('IYT', 0.053), ('XTN', 0.025), ('FTCS', 0.022), ('NOBL', 0.017)]",-10,0
ENSG,Ensign Group Inc,10,"[('PSCH', 0.036), ('KSCD', 0.022), ('XHS', 0.019), ('RNMC', 0.012), ('SMDV', 0.012)]",-10,0
ZBU21,US Treasury Bond Future Sept 21,6,"[('IGHG', 0.566), ('FUT', 0.138), ('LGOV', 0.103), ('FTSD', 0.037), ('TTT', 0.029)]",-10,0
DG,Dollar General Corp,6,"[('WBIF', 0.043), ('FTXD', 0.041), ('LSAT', 0.034), ('VSDA', 0.027), ('VFMV', 0.016)]",-10,0
9432,Nippon Telegraph & Telephone Corp,6,"[('IPKW', 0.048), ('INTF', 0.018), ('HJPX', 0.015), ('JPN', 0.015), ('JPXN', 0.015)]",-10,0
WTRG,Essential Utilities Inc,5,"[('AQWA', 0.074), ('CGW', 0.043), ('FIW', 0.039), ('EBLU', 0.037), ('PAMC', 0.013)]",-10,0
PNR,Pentair PLC,5,"[('AQWA', 0.062), ('PIO', 0.06), ('CGW', 0.048), ('FIW', 0.044), ('EBLU', 0.039)]",-10,0
WORK,Slack Technologies Inc Class A,5,"[('MNA', 0.063), ('MARB', 0.061), ('EDUT', 0.057), ('ARB', 0.028), ('SCHM', 0.005)]",-10,0
POLY,Polymetal International PLC,4,"[('SIL', 0.121), ('RSX', 0.042), ('RING', 0.035), ('XTL', 0.032)]",-10,0
NPI.TO,Northland Power Inc,3,"[('FAN', 0.078), ('ACES', 0.046), ('RNRG', 0.036)]",-10,0
AYI,Acuity Brands Inc,3,"[('ACES', 0.045), ('FXR', 0.015), ('PSC', 0.007)]",-10,0
BOX,Box Inc A,3,"[('WFH', 0.031), ('ACTV', 0.029), ('WCLD', 0.026)]",-10,0
MBB,iShares MBS ETF,3,"[('ADFI', 0.148), ('BNDC', 0.119), ('QMN', 0.035)]",-10,0
SPIB,SPDR Portfolio Intermediate Ter,3,"[('FISR', 0.225), ('ADFI', 0.1), ('GAL', 0.061)]",-10,0
LMBS,First Trust Low Duration Opport,3,"[('LDSF', 0.4), ('ADFI', 0.098), ('FDIV', 0.062)]",-10,0
HDB.BO,HDFC Bank Ltd ADR,3,"[('FNI', 0.064), ('ADRE', 0.058), ('XCEM', 0.024)]",-10,0
IBN.BO,ICICI Bank Ltd ADR,3,"[('FNI', 0.064), ('ADRE', 0.029), ('XCEM', 0.017)]",-10,0
CBSH,Commerce Bancshares Inc,3,"[('KBWR', 0.041), ('QABA', 0.032), ('KBE', 0.013)]",-10,0
WAL,Western Alliance Bancorp,3,"[('NIFE', 0.045), ('PFI', 0.044), ('KBWR', 0.04)]",-10,0
SHY,iShares 1-3 Year Treasury Bond ,3,"[('LCR', 0.114), ('TCTL', 0.113), ('ROMO', 0.001)]",-10,0
BWX,SPDR Bloomberg International Tr,3,"[('QMN', 0.077), ('LCR', 0.039), ('QAI', 0.026)]",-10,0
VOO,Vanguard S&P 500 ETF,3,"[('OVL', 1.0), ('LFEQ', 0.998), ('OVLH', 0.955)]",-10,0
ALGN,Align Technology Inc,3,"[('UGCE', 0.041), ('NUMG', 0.032), ('RPG', 0.021)]",-10,0
AMH,American Homes 4 Rent Class A,3,"[('NURE', 0.051), ('PPTY', 0.029), ('SMMV', 0.015)]",-10,0
VUG,Vanguard Growth ETF,3,"[('TDSD', 0.099), ('TDSE', 0.096), ('OCIO', 0.045)]",-10,0
UFPI,UFP Industries Inc,2,"[('PSCI', 0.025), ('PLTL', 0.006)]",-10,0
NSIT,Insight Enterprises Inc,2,"[('ROSC', 0.011), ('PLTL', 0.005)]",-10,0
FUL,H.B. Fuller Co,2,"[('PSCM', 0.061), ('PLTL', 0.005)]",-10,0
SNY.PA,Sanofi SA ADR,2,"[('PPH', 0.05), ('PTEU', 0.02)]",-10,0
TRNO,Terreno Realty Corp,2,"[('PPTY', 0.025), ('SMLV', 0.006)]",-10,0
ADS,Alliance Data Systems Corp,2,"[('VNMC', 0.033), ('PSC', 0.007)]",-10,0
WDFC,WD-40 Co,2,"[('PSCC', 0.08), ('SMDV', 0.012)]",-10,0
CBU,Community Bank System Inc,2,"[('XSHQ', 0.02), ('PSCF', 0.015)]",-10,0
IWD,iShares Russell 1000 Value ETF,2,"[('RWVG', 0.972), ('TDSA', 0.053)]",-10,0
BCEI,Bonanza Creek Energy Inc Ordinary Shares,2,"[('RZG', 0.019), ('VAMO', 0.016)]",-10,0
CONN,Conn's Inc,2,"[('SIXS', 0.017), ('RZV', 0.016)]",-10,0
GNW,Genworth Financial Inc,2,"[('RZV', 0.014), ('SQLV', 0.008)]",-10,0
CNSL,Consolidated Communications Holdings Inc,2,"[('SIXS', 0.016), ('RZV', 0.012)]",-10,0
WSP.TO,WSP Global Inc,2,"[('SCHC', 0.005), ('VSS', 0.004)]",-10,0
AQN.TO,Algonquin Power & Utilities Corp,2,"[('SCHC', 0.004), ('VSS', 0.003)]",-10,0
CAE.TO,CAE Inc,2,"[('SCHC', 0.004), ('VSS', 0.003)]",-10,0
WBSN21,WTI Crude Future June 21,2,"[('SCO', 0.665), ('UCO', 0.457)]",-10,0
HRB,H&R Block Inc,2,"[('SDEI', 0.048), ('WDIV', 0.018)]",-10,0
ALDAR,Aldar Properties PJSC,2,"[('UAE', 0.047), ('SDEM', 0.022)]",-10,0
CSL,Carlisle Companies Inc,2,"[('TMDV', 0.016), ('SDVY', 0.011)]",-10,0
SSPY,Syntax Stratified LargeCap ETF,2,"[('SYUS', 0.85), ('SHUS', 0.769)]",-10,0
SMDY,Syntax Stratified MidCap ETF,2,"[('SYUS', 0.1), ('SHUS', 0.09)]",-10,0
SSLY,Syntax Stratified SmallCap ETF,2,"[('SYUS', 0.05), ('SHUS', 0.045)]",-10,0
MAG.TO,MAG Silver Corp,2,"[('SILJ', 0.096), ('SLVP', 0.047)]",-10,0
HCI,HCI Group Inc,2,"[('SIXS', 0.017), ('SIXL', 0.007)]",-10,0
CUBI,Customers Bancorp Inc,2,"[('SIXS', 0.017), ('SVAL', 0.009)]",-10,0
DOV,Dover Corp,2,"[('STNC', 0.032), ('TPHD', 0.013)]",-10,0
AWK,American Water Works Co Inc,10,"[('CGW', 0.095), ('AQWA', 0.079), ('EBLU', 0.074), ('UTES', 0.049), ('PIO', 0.04)]",-11,0
VRTX,Vertex Pharmaceuticals Inc,10,"[('BUL', 0.05), ('UTRN', 0.042), ('IBBQ', 0.041), ('IBB', 0.038), ('ARKG', 0.036)]",-11,0
RSG,Republic Services Inc,10,"[('EVX', 0.1), ('WWOW', 0.024), ('CZA', 0.019), ('VFMV', 0.016), ('AUSF', 0.015)]",-11,0
8306,Mitsubishi UFJ Financial Group Inc,10,"[('EWJV', 0.033), ('JPN', 0.018), ('JPXN', 0.018), ('HEWJ', 0.017), ('DBJP', 0.016)]",-11,0
NVAX,Novavax Inc,10,"[('GERM', 0.033), ('BUZZ', 0.032), ('BTEC', 0.018), ('BBSC', 0.009), ('FEX', 0.005)]",-11,0
TLT,iShares 20+ Year Treasury Bond ,10,"[('RORO', 0.7), ('FLYT', 0.523), ('TMF', 0.487), ('QPT', 0.371), ('TDSA', 0.091)]",-11,0
TTD,The Trade Desk Inc A,10,"[('CBTG', 0.133), ('XDAT', 0.031), ('QQQN', 0.029), ('QQQJ', 0.019), ('IMCG', 0.007)]",-11,0
F,Ford Motor Co,10,"[('FTXR', 0.041), ('CARZ', 0.04), ('LOUP', 0.035), ('NVQ', 0.03), ('VLUE', 0.023)]",-11,0
DGE.L,Diageo PLC,10,"[('HEWU', 0.046), ('LUXE', 0.042), ('FLGB', 0.04), ('DIVS', 0.03), ('KXI', 0.029)]",-11,0
PFPT,Proofpoint Inc,6,"[('MNA', 0.066), ('WCBR', 0.043), ('IHAK', 0.04), ('WFH', 0.033), ('WCLD', 0.023)]",-11,0
ODFL,Old Dominion Freight Line Inc Ordinary Shares,6,"[('LCG', 0.043), ('PRN', 0.04), ('IVDG', 0.031), ('XTN', 0.026), ('QQQN', 0.025)]",-11,0
002594,BYD Co Ltd Class A,5,"[('CNXT', 0.035), ('KARS', 0.033), ('AFTY', 0.032), ('ASHX', 0.01), ('KBA', 0.01)]",-11,0
MPLX,MPLX LP Partnership Units,5,"[('AMZA', 0.181), ('AMLP', 0.102), ('MLPA', 0.069), ('DIV', 0.022), ('VRAI', 0.012)]",-11,0
MMP,Magellan Midstream Partners LP,5,"[('AMLP', 0.095), ('EMLP', 0.08), ('MLPA', 0.076), ('AMZA', 0.063), ('FDIV', 0.015)]",-11,0
IEMG,iShares Core MSCI Emerging Mark,5,"[('SQEW', 0.107), ('FFSG', 0.097), ('AOR', 0.069), ('TCTL', 0.06), ('MCRO', 0.038)]",-11,0
LVMUY.PA,LVMH Moet Hennessy Louis Vuitton SE ADR,3,"[('AADR', 0.042), ('PTEU', 0.031), ('PTIN', 0.012)]",-11,0
ERJ.SA,Embraer SA ADR,3,"[('BRF', 0.036), ('AADR', 0.031), ('WWJD', 0.01)]",-11,0
NEP,NextEra Energy Partners LP,3,"[('ECLN', 0.079), ('EMLP', 0.068), ('ACES', 0.047)]",-11,0
BESI,BE Semiconductor Industries NV,3,"[('PIZ', 0.028), ('IMOM', 0.021), ('ISCF', 0.008)]",-11,0
KOTAKBANK.,Kotak Mahindra Bank Ltd,3,"[('INDF', 0.045), ('INDY', 0.037), ('IXSE', 0.032)]",-11,0
FR,First Industrial Realty Trust Inc,3,"[('INDS', 0.045), ('XMLV', 0.015), ('ISCG', 0.004)]",-11,0
TPL,Texas Pacific Land Corp,3,"[('INFL', 0.063), ('PXI', 0.044), ('SMLF', 0.01)]",-11,0
BHP.L,BHP Group PLC,3,"[('PICK', 0.055), ('MXI', 0.024), ('INTF', 0.022)]",-11,0
RHI,Robert Half International Inc,3,"[('LSAT', 0.036), ('OUSM', 0.027), ('SPDV', 0.021)]",-11,0
NVG,Nuveen AMT-Free Muni Credit Inc,3,"[('XMPT', 0.081), ('MCEF', 0.051), ('PGAL', 0.043)]",-11,0
NAD,Nuveen Quality Muni Income Fund,3,"[('RTAI', 0.149), ('XMPT', 0.081), ('MCEF', 0.045)]",-11,0
MYI,BlackRock MuniYield Qty III,3,"[('RTAI', 0.054), ('MCEF', 0.04), ('XMPT', 0.028)]",-11,0
FLOT,iShares Floating Rate Bond ETF,3,"[('RSXJ', 0.046), ('MCRO', 0.045), ('QMN', 0.027)]",-11,0
CRON.TO,Cronos Group Inc,3,"[('POTX', 0.085), ('MJ', 0.061), ('THCX', 0.049)]",-11,0
OGI.TO,OrganiGram Holdings Inc,3,"[('POTX', 0.052), ('THCX', 0.045), ('MJ', 0.04)]",-11,0
SNDL.TO,Sundial Growers Inc Ordinary Shares,3,"[('MJJ', 0.099), ('MJO', 0.099), ('POTX', 0.086)]",-11,0
ASAN,Asana Inc Ordinary Shares - Class A,3,"[('MOON', 0.03), ('WCLD', 0.028), ('XSW', 0.007)]",-11,0
TWO,Two Harbors Investment Corp,3,"[('MORT', 0.046), ('SRET', 0.037), ('REM', 0.032)]",-11,0
LGIH,LGI Homes Inc,2,"[('PSCD', 0.022), ('XSHQ', 0.018)]",-11,0
SWN,Southwestern Energy Co,2,"[('PSCE', 0.075), ('PXI', 0.032)]",-11,0
URI,United Rentals Inc,2,"[('RGI', 0.014), ('SCHM', 0.005)]",-11,0
2324.TW,Compal Electronics Inc,2,"[('RNEM', 0.025), ('UEVM', 0.01)]",-11,0
HCSG,Healthcare Services Group Inc,2,"[('RNSC', 0.02), ('SMDV', 0.012)]",-11,0
02333,Great Wall Motor Co Ltd Class H,2,"[('RODE', 0.011), ('ROAM', 0.01)]",-11,0
HXL,Hexcel Corp,2,"[('ROKT', 0.039), ('XAR', 0.038)]",-11,0
EIM,EV Municipal Bond,2,"[('RTAI', 0.117), ('XMPT', 0.027)]",-11,0
CORE,Core-Mark Holding Co Inc,2,"[('RWJ', 0.019), ('SIXL', 0.005)]",-11,0
SPTN,SpartanNash Co,2,"[('SIXS', 0.021), ('RWJ', 0.01)]",-11,0
SIE.DE,Siemens AG,22,"[('DAX', 0.084), ('HEWG', 0.075), ('FLGR', 0.074), ('DBGR', 0.071), ('DXGE', 0.061)]",-12,-2
SHOP.TO,Shopify Inc A,21,"[('FDNI', 0.099), ('HEWC', 0.085), ('FLCA', 0.081), ('BBCA', 0.072), ('ARKF', 0.057)]",-12,-2
ARWR,Arrowhead Pharmaceuticals Inc,6,"[('GNOM', 0.041), ('IWO', 0.005), ('VTWG', 0.005), ('JPSE', 0.004), ('IWM', 0.003)]",-12,0
KL.TO,Kirkland Lake Gold Ltd,6,"[('SGDM', 0.056), ('RING', 0.046), ('GOEX', 0.043), ('ISVL', 0.016), ('SCHC', 0.004)]",-12,0
LSTR,Landstar System Inc,3,"[('IYT', 0.067), ('TPOR', 0.05), ('SMMV', 0.012)]",-12,0
LYB,LyondellBasell Industries NV,3,"[('SDEI', 0.054), ('RDIV', 0.05), ('JHMA', 0.04)]",-12,0
OSK,Oshkosh Corp,3,"[('VNMC', 0.031), ('PEXL', 0.011), ('JHSC', 0.005)]",-12,0
DEA,Easterly Government Properties Inc,3,"[('PPTY', 0.022), ('XSLV', 0.011), ('SMLV', 0.006)]",-12,0
BBBY,Bed Bath & Beyond Inc,3,"[('PSCD', 0.022), ('RWJ', 0.012), ('VIOV', 0.006)]",-12,0
JBT,John Bean Technologies Corp,3,"[('PSCI', 0.025), ('XSHQ', 0.02), ('SMLE', 0.006)]",-12,0
BAB,Invesco Taxable Municipal Bond ,3,"[('PSMC', 0.179), ('PSMM', 0.158), ('PSMB', 0.123)]",-12,0
OMFL,Invesco Exchange-Traded Self-In,3,"[('PSMG', 0.096), ('PSMB', 0.076), ('PSMM', 0.056)]",-12,0
ISDX,Invesco RAFI Strategic Develope,3,"[('PSMG', 0.074), ('PSMB', 0.054), ('PSMM', 0.035)]",-12,0
CONE,CyrusOne Inc,3,"[('VPN', 0.044), ('SRVR', 0.042), ('PSR', 0.02)]",-12,0
NRG,NRG Energy Inc,3,"[('RYU', 0.04), ('PUI', 0.035), ('USEQ', 0.002)]",-12,0
IWO,iShares Russell 2000 Growth ETF,3,"[('SMCP', 0.2), ('QPX', 0.057), ('QED', 0.029)]",-12,0
CLNX.BC,Cellnex Telecom SA,3,"[('SRVR', 0.046), ('TOLZ', 0.026), ('RBIN', 0.007)]",-12,0
SSIXX,State Street Instl Liquid Reserves Prem,3,"[('SPMB', 0.085), ('SPAB', 0.064), ('SPHY', 0.006)]",-12,0
VOE,Vanguard Mid-Cap Value ETF,3,"[('TDSC', 0.111), ('TDSD', 0.109), ('TDSE', 0.104)]",-12,0
DAC.AX,Danaos Corp,2,"[('AADR', 0.045), ('DWMC', 0.014)]",-12,0
LOGN,Logitech International SA,2,"[('FSZ', 0.047), ('AADR', 0.035)]",-12,0
PKX.KS,POSCO ADR,2,"[('SLX', 0.061), ('AADR', 0.028)]",-12,0
INGR,Ingredion Inc,2,"[('FXG', 0.042), ('ABEQ', 0.034)]",-12,0
CLH,Clean Harbors Inc,2,"[('EVX', 0.034), ('AIRR', 0.032)]",-12,0
00358,Jiangxi Copper Co Ltd Class H,2,"[('FCA', 0.036), ('CHIM', 0.031)]",-12,0
01109,China Resources Land Ltd,2,"[('CHIR', 0.085), ('DRW', 0.022)]",-12,0
00688,China Overseas Land & Investment Ltd,2,"[('CHIR', 0.064), ('FCA', 0.036)]",-12,0
02007,Country Garden Holdings Co Ltd,2,"[('CHIR', 0.064), ('DRW', 0.019)]",-12,0
00813,Shimao Group Holdings Ltd,2,"[('KGRN', 0.031), ('CHIR', 0.029)]",-12,0
06186,China Feihe Ltd Ordinary Shares,2,"[('CHIS', 0.048), ('IPOS', 0.033)]",-12,0
06969.HK,Smoore International Holdings Ltd Ordinary Shares,2,"[('IPOS', 0.058), ('CHIS', 0.04)]",-12,0
01193,China Resources Gas Group Ltd,2,"[('CHIU', 0.092), ('EMIF', 0.041)]",-12,0
00270,Guangdong Investment Ltd,2,"[('CHIU', 0.088), ('FDEM', 0.014)]",-12,0
00384,China Gas Holdings Ltd,2,"[('CHIU', 0.08), ('EMIF', 0.05)]",-12,0
00836,China Resources Power Holdings Co Ltd,2,"[('CHIU', 0.048), ('FCA', 0.035)]",-12,0
00392,Beijing Enterprises Holdings Ltd,2,"[('CHIU', 0.046), ('FCA', 0.037)]",-12,0
03988,Bank Of China Ltd Class H,2,"[('CHIX', 0.074), ('UEVM', 0.009)]",-12,0
02628,China Life Insurance Co Ltd Class H,2,"[('CHIX', 0.037), ('ISEM', 0.037)]",-12,0
03328,Bank of Communications Co Ltd Class H,2,"[('CHIX', 0.02), ('UEVM', 0.009)]",-12,0
00867,China Medical System Holdings Ltd,2,"[('CHNA', 0.022), ('EMDV', 0.021)]",-12,0
00460,Sihuan Pharmaceutical Holdings Group Ltd,2,"[('CHNA', 0.022), ('ECNS', 0.013)]",-12,0
T.TO,TELUS Corp,2,"[('PID', 0.032), ('CID', 0.015)]",-12,0
WN.TO,George Weston Ltd,2,"[('CIL', 0.004), ('CIZ', 0.004)]",-12,0
MFSU1.TO,mini MSCI EAFE Index Futures Sept21,2,"[('CIZ', 0.005), ('TPIF', 0.005)]",-12,0
FTS.HK,Fortis Inc,2,"[('TPIF', 0.005), ('CIZ', 0.004)]",-12,0
NEGG,Newegg Commerce Inc Ordinary Shares,2,"[('ONLN', 0.033), ('CLIX', 0.031)]",-12,0
DIBS,1stdibs.com Inc Ordinary Shares,2,"[('ONLN', 0.025), ('CLIX', 0.023)]",-12,0
FSLY,Fastly Inc,2,"[('CLOU', 0.043), ('VCLO', 0.025)]",-12,0
ZTM21,2 Year Treasury Note Future June 21,2,"[('DBEH', 0.342), ('DBMF', 0.114)]",-12,0
GCG22,Gold Future Feb 22,2,"[('DGL', 0.501), ('DBP', 0.389)]",-12,0
SIF22,Silver Future Jan 22,2,"[('DBS', 0.503), ('DBP', 0.113)]",-12,0
SLG,SL Green Realty Corp,2,"[('DDIV', 0.037), ('FNK', 0.008)]",-12,0
STOR,STORE Capital Corp,2,"[('NETL', 0.079), ('DDIV', 0.028)]",-12,0
APOG,Apogee Enterprises Inc,2,"[('SMDV', 0.012), ('DEEP', 0.011)]",-12,0
KFRC,Kforce Inc,2,"[('OSCV', 0.019), ('DEEP', 0.011)]",-12,0
MOV,Movado Group Inc,2,"[('DEEP', 0.011), ('SVAL', 0.008)]",-12,0
BIDU,Baidu Inc ADR,21,"[('CHIC', 0.1), ('FNGS', 0.1), ('LOUP', 0.051), ('ECON', 0.048), ('ARKQ', 0.045)]",-13,-2
TWLO,Twilio Inc A,16,"[('LRNZ', 0.068), ('CLOU', 0.046), ('MID', 0.046), ('ARKW', 0.039), ('ARKK', 0.037)]",-13,-1
MTDR,Matador Resources Co,6,"[('PSCE', 0.08), ('PXI', 0.046), ('VAMO', 0.02), ('FYC', 0.009), ('FYX', 0.005)]",-13,0
K.TO,Kinross Gold Corp,3,"[('SGDM', 0.046), ('RING', 0.037), ('ISVL', 0.012)]",-13,0
NEEPP,NextEra Energy Inc Unit,3,"[('PFXF', 0.025), ('PFFD', 0.013), ('PFF', 0.011)]",-13,0
DHRPB,Danaher Corp 5% PRF PERPETUAL USD 1000 - Ser B,3,"[('QPFF', 0.021), ('PFFD', 0.013), ('PFF', 0.011)]",-13,0
SOLN,Southern Co Unit - Series A (2019),3,"[('PFFA', 0.027), ('QPFF', 0.022), ('PFXF', 0.018)]",-13,0
ALLYPA,GMAC Capital Trust I Pfd Secs 2011-15.2.40 Gtd Series 2,3,"[('SPFF', 0.053), ('PFLD', 0.029), ('PFFD', 0.013)]",-13,0
JPMPC,JPMorgan Chase & Co 6% PRF PERPETUAL USD 25 - Dep rep 1/400 Ser EE,3,"[('PGF', 0.026), ('PGX', 0.012), ('PFFD', 0.011)]",-13,0
